iid	sex	pop	pc1e	pc2e	pc1	pc2
EZI-074.HO	M	Ezid.HO	0.03459831027849633	0.02577882281707782	0.03459831027849633	0.02577882281707782
GEO-002.HO	M	Georgian.HO	0.033641588232080626	0.025270471377448256	0.033641588232080626	0.025270471377448256
GEO-005.HO	M	Georgian.HO	0.026644053266612462	0.027819661188556187	0.026644053266612462	0.027819661188556187
GEO-010.HO	M	Georgian.HO	0.03373150356828396	0.026323264027386203	0.03373150356828396	0.026323264027386203
GEO-015.HO	M	Georgian.HO	0.03257563023472947	0.030363218670874194	0.03257563023472947	0.030363218670874194
GEO-020.HO	M	Georgian.HO	0.032001630806773214	0.02763064348566807	0.032001630806773214	0.02763064348566807
GEO-028.HO	M	Georgian.HO	0.026489390173271392	0.03805616713749814	0.026489390173271392	0.03805616713749814
GEO-031.HO	M	Georgian.HO	0.03087192209609418	0.03274323289562991	0.03087192209609418	0.03274323289562991
GEO-032.HO	M	Georgian.HO	0.031353982191046036	0.030541222612557234	0.031353982191046036	0.030541222612557234
GEO-039.HO	M	Georgian.HO	0.029912719894234708	0.04151514776023768	0.029912719894234708	0.04151514776023768
GEO-051.HO	M	Georgian.HO	0.02994722893259279	0.03708299188317344	0.02994722893259279	0.03708299188317344
GEO-061.HO	M	Georgian.HO	0.0321479933203416	0.041575503021858765	0.0321479933203416	0.041575503021858765
GEO-082.HO	M	Georgian.HO	0.03156803354572127	0.04266315254973857	0.03156803354572127	0.04266315254973857
GEO001.HO	M	Georgian.HO	0.03425232300955233	0.03253099104987985	0.03425232300955233	0.03253099104987985
ING-1154.HO	M	Ingushian.HO	0.015908483016842986	0.04338365547464358	0.015908483016842986	0.04338365547464358
ING-1167.HO	M	Ingushian.HO	0.009838077361718713	0.046858364650460824	0.009838077361718713	0.046858364650460824
ING-1168.HO	M	Ingushian.HO	0.01248990200464214	0.04557160381222935	0.01248990200464214	0.04557160381222935
ING-1169.HO	M	Ingushian.HO	0.010298666686592739	0.04753328508781037	0.010298666686592739	0.04753328508781037
ING-1176.HO	M	Ingushian.HO	0.01521649222533596	0.0457452413193476	0.01521649222533596	0.0457452413193476
ING-1177.HO	M	Ingushian.HO	0.013616312569045011	0.0423917787984313	0.013616312569045011	0.0423917787984313
ING-1178.HO	M	Ingushian.HO	0.012870061369350191	0.04528419032338285	0.012870061369350191	0.04528419032338285
ING-1179.HO	M	Ingushian.HO	0.008029626371716097	0.04520462013175834	0.008029626371716097	0.04520462013175834
ING-1206.HO	M	Ingushian.HO	0.010228566360978143	0.04697774377728818	0.010228566360978143	0.04697774377728818
ING-1330.HO	M	Ingushian.HO	0.014379649097216117	0.047027959636561256	0.014379649097216117	0.047027959636561256
Kab-5.HO	M	Kabardinian.HO	0.006357413339954658	0.044202706988120385	0.006357413339954658	0.044202706988120385
Kab-10.HO	M	Kabardinian.HO	0.007648021002749471	0.04429100312485449	0.007648021002749471	0.04429100312485449
Kab-13.HO	M	Kabardinian.HO	0.012345081614397162	0.04574164410707076	0.012345081614397162	0.04574164410707076
Kab-16.HO	M	Kabardinian.HO	0.008532314221009626	0.04059799698559384	0.008532314221009626	0.04059799698559384
Kab-18.HO	M	Kabardinian.HO	0.010539883574340696	0.04683754394841703	0.010539883574340696	0.04683754394841703
Kab-24.HO	M	Kabardinian.HO	0.009078356310734014	0.040474991966247695	0.009078356310734014	0.040474991966247695
Kab-26.HO	M	Kabardinian.HO	0.009759753314789319	0.04416826656312775	0.009759753314789319	0.04416826656312775
Kab-30.HO	M	Kabardinian.HO	0.010086327073132432	0.0475168764693286	0.010086327073132432	0.0475168764693286
KCHE-1032.HO	M	Abazin.HO	0.01213124746947435	0.048076096837169874	0.01213124746947435	0.048076096837169874
KCHE-1283.HO	M	Abazin.HO	0.010409686998341768	0.05039332574872776	0.010409686998341768	0.05039332574872776
KCHE-1294.HO	M	Abazin.HO	0.008006441674391985	0.044430633668922685	0.008006441674391985	0.044430633668922685
KCHE-1330.HO	M	Abazin.HO	0.012194123818369559	0.04569906072368535	0.012194123818369559	0.04569906072368535
KCHE-1333.HO	M	Abazin.HO	0.011445471833993883	0.03927641788345588	0.011445471833993883	0.03927641788345588
KCHE-1337.HO	M	Circassian.HO	0.016332549523317485	0.051644707861047315	0.016332549523317485	0.051644707861047315
KCHE-1436.HO	M	Circassian.HO	0.0069180334914517045	0.03967229360035313	0.0069180334914517045	0.03967229360035313
KCHE-1444.HO	F	Circassian.HO	0.013739111251014216	0.043754538989334714	0.013739111251014216	0.043754538989334714
KCHE-1491.HO	M	Circassian.HO	0.012102914427688191	0.05155945262794262	0.012102914427688191	0.05155945262794262
KCHE-1497.HO	M	Circassian.HO	0.010604318405135829	0.040679791151527804	0.010604318405135829	0.040679791151527804
KCHE-1526.HO	M	Circassian.HO	0.012200940302968965	0.039779379593936	0.012200940302968965	0.039779379593936
KCHE-1527.HO	M	Circassian.HO	0.013725519178898977	0.050089093954014584	0.013725519178898977	0.050089093954014584
KCHE-1530.HO	M	Circassian.HO	0.008376495428846433	0.04642823633053822	0.008376495428846433	0.04642823633053822
KCHE-1552.HO	M	Abazin.HO	0.01480275449457647	0.043729116207135384	0.01480275449457647	0.043729116207135384
KCHE-1559.HO	M	Abazin.HO	0.013338848385999729	0.04684009237837475	0.013338848385999729	0.04684009237837475
KCHE-1560.HO	M	Abazin.HO	0.007558244814019776	0.04658179234848941	0.007558244814019776	0.04658179234848941
KRD-5.HO	F	Kurd.HO	0.03719416606037781	0.029278674550630615	0.03719416606037781	0.029278674550630615
KRD-8.HO	F	Kurd.HO	0.03588430589241786	0.028186222184200457	0.03588430589241786	0.028186222184200457
KRD-14.HO	F	Kurd.HO	0.03756098067704393	0.02986963265081982	0.03756098067704393	0.02986963265081982
KRD-31.HO	M	Kurd.HO	0.03705786037483713	0.031373373965155715	0.03705786037483713	0.031373373965155715
KRD-40.HO	M	Kurd.HO	0.032552326274062474	0.03282603865753783	0.032552326274062474	0.03282603865753783
KRD-43.HO	F	Kurd.HO	0.035474216407365484	0.02831234707331945	0.035474216407365484	0.02831234707331945
KRD-45.HO	F	Kurd.HO	0.03320816671307504	0.027778976352646666	0.03320816671307504	0.027778976352646666
KRD-49.HO	M	Kurd.HO	0.03028559291762739	0.028729971779977513	0.03028559291762739	0.028729971779977513
LPGH-139.HO	M	Kabardinian.HO	0.014900148147828425	0.04346872211316197	0.014900148147828425	0.04346872211316197
lpgh-303.HO	M	Adygei.HO	0.010589618428905377	0.042958472086087184	0.010589618428905377	0.042958472086087184
MOE-001.HO	M	Mordovian.HO	-0.05100842322346947	0.01473656116649879	-0.05100842322346947	0.01473656116649879
MOE-002.HO	M	Mordovian.HO	-0.05346223490923377	0.018523164223671285	-0.05346223490923377	0.018523164223671285
MOE-010.HO	M	Mordovian.HO	-0.05027441682833349	0.019919716283507548	-0.05027441682833349	0.019919716283507548
MOE-014.HO	M	Mordovian.HO	-0.044723023488532306	0.018464724927266616	-0.044723023488532306	0.018464724927266616
MOE-015.HO	M	Mordovian.HO	-0.05099327139935473	0.015609042167231765	-0.05099327139935473	0.015609042167231765
MOE-020.HO	M	Mordovian.HO	-0.04911329237512367	0.016675613524669074	-0.04911329237512367	0.016675613524669074
MOE-025.HO	M	Mordovian.HO	-0.04780201995861061	0.02098893516407523	-0.04780201995861061	0.02098893516407523
MOE-036.HO	M	Mordovian.HO	-0.05193749360324894	0.021218535672330584	-0.05193749360324894	0.021218535672330584
MOE-043.HO	M	Mordovian.HO	-0.051101775869594836	0.0210794449294795	-0.051101775869594836	0.0210794449294795
MOE-045.HO	M	Mordovian.HO	-0.05423411538634459	0.021347640508525736	-0.05423411538634459	0.021347640508525736
MOE-433.HO	M	Mordovian.HO	-0.049083416072347036	0.011859049879088018	-0.049083416072347036	0.011859049879088018
MOE-445.HO	M	Mordovian.HO	-0.04973251864934378	0.019585785829933523	-0.04973251864934378	0.019585785829933523
MOE-450.HO	M	Mordovian.HO	-0.05057917179050141	0.013477801607135464	-0.05057917179050141	0.013477801607135464
MOE-451.HO	M	Mordovian.HO	-0.055771792552733374	0.01633644649835076	-0.055771792552733374	0.01633644649835076
MOE-452.HO	M	Mordovian.HO	-0.050397490782577166	0.014419670486202248	-0.050397490782577166	0.014419670486202248
MOE-455.HO	M	Mordovian.HO	-0.05242957051772369	0.014261853662573553	-0.05242957051772369	0.014261853662573553
MOE-475.HO	M	Mordovian.HO	-0.054146322782200496	0.014411961495179204	-0.054146322782200496	0.014411961495179204
MOE-485.HO	M	Mordovian.HO	-0.053731992983235305	0.014988176632133988	-0.053731992983235305	0.014988176632133988
MOE-491.HO	M	Mordovian.HO	-0.04932287758120074	0.01743382376318275	-0.04932287758120074	0.01743382376318275
MOE-492.HO	M	Mordovian.HO	-0.0539532879265288	0.019021497032503523	-0.0539532879265288	0.019021497032503523
MOE-495.HO	M	Mordovian.HO	-0.05206244790621713	0.010125516733710193	-0.05206244790621713	0.010125516733710193
MOE-497.HO	M	Mordovian.HO	-0.051650616776457	0.016653747028496705	-0.051650616776457	0.016653747028496705
OCE-058.HO	M	Ossetian.HO	0.018962558075909543	0.05007224958082085	0.018962558075909543	0.05007224958082085
OCE-155.HO	M	Ossetian.HO	0.014466560878908257	0.04626739443824578	0.014466560878908257	0.04626739443824578
OCE-160.HO	M	Ossetian.HO	0.020663480282189246	0.04659102911401794	0.020663480282189246	0.04659102911401794
OCE-161.HO	M	Ossetian.HO	0.015335827970300418	0.04467345394255261	0.015335827970300418	0.04467345394255261
OCE-195.HO	M	Ossetian.HO	0.020134759896798433	0.046950391865723196	0.020134759896798433	0.046950391865723196
OCE-224.HO	M	Ossetian.HO	0.021631030905528717	0.0499052757710961	0.021631030905528717	0.0499052757710961
Rbgp-200.HO	M	Russian.HO	-0.050150172664409534	0.004007000379120691	-0.050150172664409534	0.004007000379120691
Rbgp-201.HO	M	Russian.HO	-0.0511790758283774	0.004815771875707855	-0.0511790758283774	0.004815771875707855
Rbgp-203.HO	M	Russian.HO	-0.045795369987382345	0.0038989630006742407	-0.045795369987382345	0.0038989630006742407
Rbgp-205.HO	U	Russian.HO	-0.05285595834651965	0.0025071576927552623	-0.05285595834651965	0.0025071576927552623
Rkbo-12.HO	F	Russian.HO	-0.055116891391951243	0.004623518331157744	-0.055116891391951243	0.004623518331157744
Rkbo-16.HO	M	Russian.HO	-0.05341069160629756	0.008567777881910446	-0.05341069160629756	0.008567777881910446
Rkbo-44.HO	M	Russian.HO	-0.05405524386480279	0.005497797341845234	-0.05405524386480279	0.005497797341845234
Rkbo-58.HO	M	Russian.HO	-0.05542626652869613	0.00302008685350217	-0.05542626652869613	0.00302008685350217
Rksh-402.HO	M	Russian.HO	-0.05426410578527799	0.014281240397856727	-0.05426410578527799	0.014281240397856727
Rksh-405.HO	M	Russian.HO	-0.05082971306227887	0.004547649677407652	-0.05082971306227887	0.004547649677407652
Rksh-407.HO	M	Russian.HO	-0.05072118696519998	0.009706844005614843	-0.05072118696519998	0.009706844005614843
Rksh-412.HO	F	Russian.HO	-0.0552089995624324	0.0060835000902887395	-0.0552089995624324	0.0060835000902887395
Rkuch-03.HO	M	Russian.HO	-0.051509204920394194	0.002818299084133146	-0.051509204920394194	0.002818299084133146
Rkuch-05.HO	M	Russian.HO	-0.05670752399797337	0.006750120880031096	-0.05670752399797337	0.006750120880031096
Rkuch-53.HO	M	Russian.HO	-0.04537437738589648	0.0044514369897628095	-0.04537437738589648	0.0044514369897628095
Rkuch-58.HO	M	Russian.HO	-0.051540971037277034	0.0045390667317738885	-0.051540971037277034	0.0045390667317738885
Rorl-102.HO	F	Russian.HO	-0.052871185660728806	0.008817294744776782	-0.052871185660728806	0.008817294744776782
Rorl-110.HO	F	Russian.HO	-0.0499608822176793	0.005713341452500157	-0.0499608822176793	0.005713341452500157
Rorl-114.HO	M	Russian.HO	-0.04896655801321546	0.006304201473801897	-0.04896655801321546	0.006304201473801897
Rorl-155.HO	M	Russian.HO	-0.04968018103676019	0.004362665589731104	-0.04968018103676019	0.004362665589731104
Rps-002.HO	M	Russian.HO	-0.055230287109841736	0.005159387573186102	-0.055230287109841736	0.005159387573186102
Rps-004.HO	M	Russian.HO	-0.061344002679785695	0.005329543169507742	-0.061344002679785695	0.005329543169507742
Rps-006.HO	M	Russian.HO	-0.06251410151176741	0.0014799775844189472	-0.06251410151176741	0.0014799775844189472
Rps-012.HO	M	Russian.HO	-0.059716516895891164	0.0024482409443783433	-0.059716516895891164	0.0024482409443783433
Rps-090.HO	M	Russian.HO	-0.05959518355271218	0.004672065932046996	-0.05959518355271218	0.004672065932046996
Rps-091.HO	M	Russian.HO	-0.05298215849496051	0.0021186511336031668	-0.05298215849496051	0.0021186511336031668
Rps-098.HO	M	Russian.HO	-0.05608346047858813	0.00637491295261792	-0.05608346047858813	0.00637491295261792
Rrzm-08.HO	M	Russian.HO	-0.05042196281751486	0.007295464105811087	-0.05042196281751486	0.007295464105811087
Rrzm-10.HO	F	Russian.HO	-0.0529899158851274	0.0042533889395356675	-0.0529899158851274	0.0042533889395356675
Rrzm-13.HO	M	Russian.HO	-0.049714783142938486	0.012733803776658451	-0.049714783142938486	0.012733803776658451
Rrzm-16.HO	M	Russian.HO	-0.051942319133795295	0.008326679124747008	-0.051942319133795295	0.008326679124747008
Rrzm-83.HO	M	Russian.HO	-0.05001531824083895	0.009104850817501413	-0.05001531824083895	0.009104850817501413
Rrzs-3.HO	F	Russian.HO	-0.055400134680292715	0.006545803322625991	-0.055400134680292715	0.006545803322625991
Rrzs-7.HO	M	Russian.HO	-0.053449126083113765	0.0100125668441408	-0.053449126083113765	0.0100125668441408
Rrzs-11.HO	M	Russian.HO	-0.05208303417650664	0.008627236060731415	-0.05208303417650664	0.008627236060731415
Rrzs-32.HO	F	Russian.HO	-0.0556967833025787	0.007352988066536651	-0.0556967833025787	0.007352988066536651
Rrzs-58.HO	M	Russian.HO	-0.048080186042061435	0.013211189346033913	-0.048080186042061435	0.013211189346033913
Rrzs-66.HO	M	Russian.HO	-0.052134874140865754	0.009903307183482063	-0.052134874140865754	0.009903307183482063
Rrzs-88.HO	M	Russian.HO	-0.05035077181324806	0.009639329975155085	-0.05035077181324806	0.009639329975155085
Rsm-103.HO	M	Russian.HO	-0.05338341474460466	0.003290579014775914	-0.05338341474460466	0.003290579014775914
Rsm-109.HO	M	Russian.HO	-0.05602638620123455	0.0034454347759323655	-0.05602638620123455	0.0034454347759323655
Rsm-166.HO	M	Russian.HO	-0.05435078661863395	0.003925884987678295	-0.05435078661863395	0.003925884987678295
Rsm-171.HO	M	Russian.HO	-0.05677175905744892	0.0050433002749428815	-0.05677175905744892	0.0050433002749428815
Rsm-176.HO	M	Russian.HO	-0.050101012139975296	0.006911244155056198	-0.050101012139975296	0.006911244155056198
Rsm-179.HO	M	Russian.HO	-0.05110894087117737	0.004467307293590782	-0.05110894087117737	0.004467307293590782
Rsm-181.HO	M	Russian.HO	-0.05473010809543163	0.0022617964170929487	-0.05473010809543163	0.0022617964170929487
RYAR-173.HO	M	Russian.HO	-0.05752371665189951	0.0033054526963760783	-0.05752371665189951	0.0033054526963760783
RYAR-223.HO	M	Russian.HO	-0.05757125647936562	0.008306585913739598	-0.05757125647936562	0.008306585913739598
RYAR-232.HO	M	Russian.HO	-0.05415778797461251	0.008869628978204905	-0.05415778797461251	0.008869628978204905
Shap-55.HO	F	Adygei.HO	0.015157418052448834	0.041765024118022825	0.015157418052448834	0.041765024118022825
Shap-156.HO	M	Adygei.HO	0.015361034983859196	0.043363311067890195	0.015361034983859196	0.043363311067890195
Shap-225.HO	M	Adygei.HO	0.014991833879342224	0.04127686886870956	0.014991833879342224	0.04127686886870956
Ttr-473.HO	M	Chuvash.HO	-0.0458612154082	0.03257311047871056	-0.0458612154082	0.03257311047871056
Ttr-474.HO	F	Chuvash.HO	-0.043117804760684164	0.038104522437256955	-0.043117804760684164	0.038104522437256955
Ttr-481.HO	M	Chuvash.HO	-0.0478858127736993	0.042239105285986976	-0.0478858127736993	0.042239105285986976
Ttr-507.HO	M	Chuvash.HO	-0.04169273247848615	0.0423922821353262	-0.04169273247848615	0.0423922821353262
