filename,kind,model,date,time_ref,geometry,cutoff,origin,nativefmt,start,stop,step,dispo_time,block,namespace,alternate
monde_jj3_[date]_maj00,promethee_gridpoint,promethee,0,utc,globd025,production,post,netcdf,0,102,3,4,MAJ04,vortex.cache.fr,monde_jj3_[date-1]_maj23
monde_jj3_[date]_maj06,promethee_gridpoint,promethee,0,utc,globd025,production,post,netcdf,6,102,3,11,MAJ11,vortex.cache.fr,monde_jj3_[date]_maj04
monde_jj3_[date]_maj12,promethee_gridpoint,promethee,0,utc,globd025,production,post,netcdf,12,126,3,16,MAJ16,vortex.cache.fr,monde_jj3_[date]_maj11
monde_jj3_[date]_maj18,promethee_gridpoint,promethee,0,utc,globd025,production,post,netcdf,18,126,3,23,MAJ23,vortex.cache.fr,monde_jj3_[date]_maj16
