1,-0.0197,46.658,-135.793,0.05,15.027,-40.675,15.264,4.37,0.52,4.6
2,0.3041,15.786,195.533,0.04,12.571,3.383,5.91,7.36,1.12,0.65
3,-0.1391,298.736,-2077.247,0.07,12.166,2.212,3.034,6.48,1.62,1.46
4,-0.0592,192.903,-816.409,0.1,12.165,2.202,2.235,4.56,1.21,1.04
5,0.0145,163.483,-557.029,0.125,12.395,2.771,2.538,5.29,1.48,1.56
6,0.0011,142.681,-465.65,0.1,7.22,2.774,1.656,6.98,1.77,0.76
7,-0.0941,140.26,-394.998,0.1,5.809,2.392,1.211,3.45,0.74,0.72
8,-0.0055,116.887,-267.197,0.07,3.825,2.003,0.983,7.21,1.72,1.21
9,-0.1036,104.404,-214.004,0.09,2.807,0.984,1.166,7.8,2.45,1.77
10,-0.0652,94.148,-191.236,0.09,24.538,9.492,2.387,5.9,1.53,1.88
11,-0.0493,381.537,-2407.05,0.07,24.539,10.001,2.041,4.77,1.78,1.51
12,-0.107,438.065,-2400.246,0.07,5.055,10.602,1.797,3.81,1.49,1.32
13,-0.0027,424.21,-2113.027,0.07,5.365,9.462,1.451,4.96,1.57,1.05
14,-0.0997,388.077,-1733.065,0.07,5.364,9.477,1.352,5.25,1.54,1.07
15,-0.1516,348.382,-1396.561,0.05,5.278,9.773,1.162,2.83,1.13,7.81
16,-0.1852,315.476,-1136.386,0.07,5.454,9.906,1.081,2.44,0.9,0.69
17,-0.0408,279.197,-868.474,0.07,4.634,9.518,0.954,4.27,1.03,0.61
18,-0.0665,256.179,-748.725,0.1,4.291,9.36,0.886,2.23,0.69,0.53
19,-0.0419,718.922,-5676.406,0.04,0.469,12.871,2.325,6.67,2.23,0.91
20,-0.0340,811.177,-5464.647,0.05,0.709,9.436,2.806,7.8,1.26,0.41
21,-0.0349,759.683,-4820.361,0.05,0.673,10.385,2.698,7.13,1.38,0.37
22,-0.0156,673.093,-3437.101,0.025,0.646,12.546,2.628,4.11,1.03,0.33
23,-0.0330,649.698,-3538.582,0.03,0.602,13.59,2.421,4.54,1.2,0.3
24,-0.0108,502.138,-2564.686,0.04,0.482,15.97,2.04,4.18,1.32,0.62
25,-0.0174,564.433,-2560.102,0.03,0.505,16.871,1.991,5.6,1.13,0.29
26,-0.0280,544.439,-2603.434,0.03,0.468,18.311,1.865,9.17,1.29,0.32
27,-0.0177,518.395,-2513.015,0.07,0.443,17.843,1.777,5.3,1.17,0.35
28,-0.0263,492.754,-2197.567,0.03,0.401,21.195,1.642,8.12,1.63,0.38
29,-0.0061,391.062,-1717.878,0.07,0.392,20.78,1.608,6.04,1.23,0.36
30,-0.0289,457.749,-2066.283,0.07,0.345,22.227,1.482,9.88,1.68,0.4
31,-0.0107,475.219,-2135.928,0.07,0.365,22.376,1.465,5.32,0.87,0.27
32,-0.0027,454.054,-1878.231,0.09,0.381,22.103,1.47,4.39,0.72,0.2
33,-0.015,436.395,-1737.722,0.09,0.406,21.804,1.51,6.28,1.07,0.21
34,-0.0034,398.44,-1256.156,0.04,0.448,22.226,1.603,5.14,1.07,0.34
35,-0.0136,387.307,-1256.884,0.05,0.495,19.718,1.762,5.31,1.4,0.46
36,-0.0058,369.16,-1175.85,0.1,0.489,18.319,1.751,4.11,1.11,0.46
37,-0.0402,887.728,-6984.753,0.04,0.455,22.16,1.599,5.76,1.6,0.39
38,-0.0063,1006.909,-6947.309,0.05,0.456,21.177,1.586,5.71,0.84,0.36
39,-0.0421,979.206,-6341.764,0.05,0.482,19.672,1.709,6.75,1.19,0.39
40,-0.0573,935.639,-5744.201,0.05,0.496,18.807,1.816,6.66,1.34,0.4
41,-0.0449,760.984,-4310.872,0.05,0.488,19.649,1.842,7.37,1.23,0.4
42,-0.0473,722.571,-3936.302,0.05,0.473,20.688,1.803,8.16,1.32,0.38
43,-0.0416,791.705,-4074.343,0.03,0.473,21.632,1.829,6.1,1.27,0.36
