wavelength_in_um,n,k
1.579280018806457520e+00,2.431070089340209961e+00,9.999999747378751636e-05
1.580279946327209473e+00,2.431020021438598633e+00,9.999999747378751636e-05
1.581279993057250977e+00,2.430959939956665039e+00,9.999999747378751636e-05
1.582280039787292480e+00,2.430900096893310547e+00,9.999999747378751636e-05
1.583279967308044434e+00,2.430850028991699219e+00,9.999999747378751636e-05
1.584280014038085938e+00,2.430789947509765625e+00,9.999999747378751636e-05
1.585289955139160156e+00,2.430730104446411133e+00,9.999999747378751636e-05
1.586290001869201660e+00,2.430680036544799805e+00,9.999999747378751636e-05
1.587299942970275879e+00,2.430619955062866211e+00,9.999999747378751636e-05
1.588310003280639648e+00,2.430560111999511719e+00,9.999999747378751636e-05
1.589319944381713867e+00,2.430510044097900391e+00,9.999999747378751636e-05
1.590330004692077637e+00,2.430449962615966797e+00,9.999999747378751636e-05
1.591339945793151855e+00,2.430389881134033203e+00,9.999999747378751636e-05
1.592360019683837891e+00,2.430340051651000977e+00,9.999999747378751636e-05
1.593369960784912109e+00,2.430279970169067383e+00,9.999999747378751636e-05
1.594390034675598145e+00,2.430219888687133789e+00,9.999999747378751636e-05
1.595409989356994629e+00,2.430170059204101562e+00,9.999999747378751636e-05
1.596420049667358398e+00,2.430109977722167969e+00,9.999999747378751636e-05
1.597440004348754883e+00,2.430049896240234375e+00,9.999999747378751636e-05
1.598469972610473633e+00,2.430000066757202148e+00,9.999999747378751636e-05
1.599490046501159668e+00,2.429939985275268555e+00,9.999999747378751636e-05
1.600510001182556152e+00,2.429879903793334961e+00,9.999999747378751636e-05
1.601539969444274902e+00,2.429830074310302734e+00,9.999999747378751636e-05
1.602560043334960938e+00,2.429769992828369141e+00,9.999999747378751636e-05
1.603590011596679688e+00,2.429709911346435547e+00,9.999999747378751636e-05
1.604619979858398438e+00,2.429660081863403320e+00,9.999999747378751636e-05
1.605649948120117188e+00,2.429600000381469727e+00,9.999999747378751636e-05
1.606680035591125488e+00,2.429539918899536133e+00,9.999999747378751636e-05
1.607720017433166504e+00,2.429490089416503906e+00,9.999999747378751636e-05
1.608749985694885254e+00,2.429430007934570312e+00,1.100000008591450751e-04
1.609789967536926270e+00,2.429369926452636719e+00,1.100000008591450751e-04
1.610820055007934570e+00,2.429320096969604492e+00,1.100000008591450751e-04
1.611860036849975586e+00,2.429260015487670898e+00,1.100000008591450751e-04
1.612900018692016602e+00,2.429199934005737305e+00,1.100000008591450751e-04
1.613940000534057617e+00,2.429150104522705078e+00,1.100000008591450751e-04
1.614989995956420898e+00,2.429090023040771484e+00,1.100000008591450751e-04
1.616029977798461914e+00,2.429029941558837891e+00,1.100000008591450751e-04
1.617079973220825195e+00,2.428970098495483398e+00,1.100000008591450751e-04
1.618119955062866211e+00,2.428920030593872070e+00,1.100000008591450751e-04
1.619169950485229492e+00,2.428859949111938477e+00,1.100000008591450751e-04
1.620219945907592773e+00,2.428800106048583984e+00,1.100000008591450751e-04
1.621269941329956055e+00,2.428750038146972656e+00,1.100000008591450751e-04
1.622320055961608887e+00,2.428689956665039062e+00,1.100000008591450751e-04
1.623379945755004883e+00,2.428630113601684570e+00,1.100000008591450751e-04
1.624429941177368164e+00,2.428580045700073242e+00,1.100000008591450751e-04
1.625489950180053711e+00,2.428519964218139648e+00,1.100000008591450751e-04
1.626549959182739258e+00,2.428459882736206055e+00,1.100000008591450751e-04
1.627599954605102539e+00,2.428410053253173828e+00,1.100000008591450751e-04
1.628659963607788086e+00,2.428349971771240234e+00,1.100000008591450751e-04
1.629729986190795898e+00,2.428289890289306641e+00,1.100000008591450751e-04
1.630789995193481445e+00,2.428240060806274414e+00,1.100000008591450751e-04
1.631850004196166992e+00,2.428179979324340820e+00,1.100000008591450751e-04
1.632920026779174805e+00,2.428119897842407227e+00,1.100000008591450751e-04
1.633990049362182617e+00,2.428070068359375000e+00,1.100000008591450751e-04
1.635059952735900879e+00,2.428009986877441406e+00,1.100000008591450751e-04
1.636129975318908691e+00,2.427949905395507812e+00,1.100000008591450751e-04
1.637199997901916504e+00,2.427900075912475586e+00,1.100000008591450751e-04
1.638270020484924316e+00,2.427839994430541992e+00,1.100000008591450751e-04
1.639340043067932129e+00,2.427779912948608398e+00,1.100000008591450751e-04
1.640419960021972656e+00,2.427720069885253906e+00,1.100000008591450751e-04
1.641499996185302734e+00,2.427670001983642578e+00,1.100000008591450751e-04
1.642580032348632812e+00,2.427609920501708984e+00,1.100000008591450751e-04
1.643659949302673340e+00,2.427550077438354492e+00,1.100000008591450751e-04
1.644739985466003418e+00,2.427500009536743164e+00,1.100000008591450751e-04
1.645820021629333496e+00,2.427439928054809570e+00,1.100000008591450751e-04
1.646900057792663574e+00,2.427380084991455078e+00,1.100000008591450751e-04
1.647989988327026367e+00,2.427330017089843750e+00,1.100000008591450751e-04
1.649080038070678711e+00,2.427269935607910156e+00,1.100000008591450751e-04
1.650169968605041504e+00,2.427210092544555664e+00,1.100000008591450751e-04
1.651250004768371582e+00,2.427150011062622070e+00,1.100000008591450751e-04
1.652349948883056641e+00,2.427099943161010742e+00,1.100000008591450751e-04
1.653439998626708984e+00,2.427040100097656250e+00,1.100000008591450751e-04
1.654530048370361328e+00,2.426980018615722656e+00,1.100000008591450751e-04
1.655629992485046387e+00,2.426929950714111328e+00,1.100000008591450751e-04
1.656730055809020996e+00,2.426870107650756836e+00,1.100000008591450751e-04
1.657819986343383789e+00,2.426810026168823242e+00,1.100000008591450751e-04
1.658929944038391113e+00,2.426749944686889648e+00,1.100000008591450751e-04
1.660030007362365723e+00,2.426700115203857422e+00,1.100000008591450751e-04
1.661129951477050781e+00,2.426640033721923828e+00,1.100000008591450751e-04
1.662230014801025391e+00,2.426579952239990234e+00,1.100000008591450751e-04
1.663339972496032715e+00,2.426529884338378906e+00,1.100000008591450751e-04
1.664450049400329590e+00,2.426470041275024414e+00,1.100000008591450751e-04
1.665560007095336914e+00,2.426409959793090820e+00,1.100000008591450751e-04
1.666669964790344238e+00,2.426350116729736328e+00,1.100000008591450751e-04
1.667780041694641113e+00,2.426300048828125000e+00,1.100000008591450751e-04
1.668889999389648438e+00,2.426239967346191406e+00,1.100000008591450751e-04
1.670009970664978027e+00,2.426179885864257812e+00,1.100000008591450751e-04
1.671120047569274902e+00,2.426130056381225586e+00,1.100000008591450751e-04
1.672240018844604492e+00,2.426069974899291992e+00,1.100000008591450751e-04
1.673359990119934082e+00,2.426009893417358398e+00,1.100000008591450751e-04
1.674479961395263672e+00,2.425950050354003906e+00,1.100000008591450751e-04
1.675600051879882812e+00,2.425899982452392578e+00,1.100000008591450751e-04
1.676730036735534668e+00,2.425839900970458984e+00,1.100000008591450751e-04
1.677850008010864258e+00,2.425780057907104492e+00,1.100000008591450751e-04
1.678979992866516113e+00,2.425719976425170898e+00,1.100000008591450751e-04
1.680109977722167969e+00,2.425669908523559570e+00,1.100000008591450751e-04
1.681239962577819824e+00,2.425610065460205078e+00,1.100000008591450751e-04
1.682369947433471680e+00,2.425549983978271484e+00,1.100000008591450751e-04
1.683500051498413086e+00,2.425489902496337891e+00,1.100000008591450751e-04
1.684640049934387207e+00,2.425440073013305664e+00,1.199999969685450196e-04
1.685770034790039062e+00,2.425379991531372070e+00,1.199999969685450196e-04
1.686910033226013184e+00,2.425319910049438477e+00,1.199999969685450196e-04
1.688050031661987305e+00,2.425260066986083984e+00,1.199999969685450196e-04
1.689190030097961426e+00,2.425209999084472656e+00,1.199999969685450196e-04
1.690330028533935547e+00,2.425149917602539062e+00,1.199999969685450196e-04
1.691470026969909668e+00,2.425090074539184570e+00,1.199999969685450196e-04
1.692620038986206055e+00,2.425029993057250977e+00,1.199999969685450196e-04
1.693770051002502441e+00,2.424979925155639648e+00,1.199999969685450196e-04
1.694919943809509277e+00,2.424920082092285156e+00,1.199999969685450196e-04
1.696069955825805664e+00,2.424860000610351562e+00,1.199999969685450196e-04
1.697219967842102051e+00,2.424799919128417969e+00,1.199999969685450196e-04
1.698369979858398438e+00,2.424750089645385742e+00,1.199999969685450196e-04
1.699519991874694824e+00,2.424690008163452148e+00,1.199999969685450196e-04
1.700680017471313477e+00,2.424629926681518555e+00,1.199999969685450196e-04
1.701840043067932129e+00,2.424570083618164062e+00,1.199999969685450196e-04
1.702999949455261230e+00,2.424520015716552734e+00,1.199999969685450196e-04
1.704159975051879883e+00,2.424459934234619141e+00,1.199999969685450196e-04
1.705320000648498535e+00,2.424400091171264648e+00,1.199999969685450196e-04
1.706480026245117188e+00,2.424340009689331055e+00,1.199999969685450196e-04
1.707649946212768555e+00,2.424279928207397461e+00,1.199999969685450196e-04
1.708819985389709473e+00,2.424230098724365234e+00,1.199999969685450196e-04
1.709990024566650391e+00,2.424170017242431641e+00,1.199999969685450196e-04
1.711159944534301758e+00,2.424109935760498047e+00,1.199999969685450196e-04
1.712329983711242676e+00,2.424050092697143555e+00,1.199999969685450196e-04
1.713500022888183594e+00,2.423990011215209961e+00,1.199999969685450196e-04
1.714679956436157227e+00,2.423939943313598633e+00,1.199999969685450196e-04
1.715849995613098145e+00,2.423880100250244141e+00,1.199999969685450196e-04
1.717030048370361328e+00,2.423820018768310547e+00,1.199999969685450196e-04
1.718209981918334961e+00,2.423759937286376953e+00,1.199999969685450196e-04
1.719390034675598145e+00,2.423700094223022461e+00,1.199999969685450196e-04
1.720579981803894043e+00,2.423650026321411133e+00,1.199999969685450196e-04
1.721760034561157227e+00,2.423589944839477539e+00,1.199999969685450196e-04
1.722949981689453125e+00,2.423530101776123047e+00,1.199999969685450196e-04
1.724140048027038574e+00,2.423470020294189453e+00,1.199999969685450196e-04
1.725329995155334473e+00,2.423409938812255859e+00,1.199999969685450196e-04
1.726519942283630371e+00,2.423360109329223633e+00,1.199999969685450196e-04
1.727710008621215820e+00,2.423300027847290039e+00,1.199999969685450196e-04
1.728909969329833984e+00,2.423239946365356445e+00,1.199999969685450196e-04
1.730100035667419434e+00,2.423180103302001953e+00,1.199999969685450196e-04
1.731299996376037598e+00,2.423120021820068359e+00,1.199999969685450196e-04
1.732499957084655762e+00,2.423059940338134766e+00,1.199999969685450196e-04
1.733700037002563477e+00,2.423010110855102539e+00,1.199999969685450196e-04
1.734910011291503906e+00,2.422950029373168945e+00,1.199999969685450196e-04
1.736109972000122070e+00,2.422889947891235352e+00,1.199999969685450196e-04
1.737319946289062500e+00,2.422830104827880859e+00,1.199999969685450196e-04
1.738530039787292480e+00,2.422770023345947266e+00,1.199999969685450196e-04
1.739740014076232910e+00,2.422709941864013672e+00,1.199999969685450196e-04
1.740949988365173340e+00,2.422660112380981445e+00,1.199999969685450196e-04
1.742159962654113770e+00,2.422600030899047852e+00,1.199999969685450196e-04
1.743379950523376465e+00,2.422539949417114258e+00,1.199999969685450196e-04
1.744590044021606445e+00,2.422480106353759766e+00,1.199999969685450196e-04
1.745810031890869141e+00,2.422420024871826172e+00,1.199999969685450196e-04
1.747030019760131836e+00,2.422359943389892578e+00,1.199999969685450196e-04
1.748250007629394531e+00,2.422300100326538086e+00,1.199999969685450196e-04
1.749480009078979492e+00,2.422240018844604492e+00,1.199999969685450196e-04
1.750699996948242188e+00,2.422189950942993164e+00,1.199999969685450196e-04
1.751929998397827148e+00,2.422130107879638672e+00,1.199999969685450196e-04
1.753159999847412109e+00,2.422070026397705078e+00,1.300000003539025784e-04
1.754390001296997070e+00,2.422009944915771484e+00,1.300000003539025784e-04
1.755620002746582031e+00,2.421950101852416992e+00,1.300000003539025784e-04
1.756850004196166992e+00,2.421890020370483398e+00,1.300000003539025784e-04
1.758090019226074219e+00,2.421829938888549805e+00,1.300000003539025784e-04
1.759320020675659180e+00,2.421770095825195312e+00,1.300000003539025784e-04
1.760560035705566406e+00,2.421710014343261719e+00,1.300000003539025784e-04
1.761800050735473633e+00,2.421659946441650391e+00,1.300000003539025784e-04
1.763049960136413574e+00,2.421600103378295898e+00,1.300000003539025784e-04
1.764289975166320801e+00,2.421540021896362305e+00,1.300000003539025784e-04
1.765540003776550293e+00,2.421479940414428711e+00,1.300000003539025784e-04
1.766780018806457520e+00,2.421420097351074219e+00,1.300000003539025784e-04
1.768030047416687012e+00,2.421360015869140625e+00,1.300000003539025784e-04
1.769289970397949219e+00,2.421299934387207031e+00,1.300000003539025784e-04
1.770539999008178711e+00,2.421240091323852539e+00,1.300000003539025784e-04
1.771790027618408203e+00,2.421180009841918945e+00,1.300000003539025784e-04
1.773049950599670410e+00,2.421119928359985352e+00,1.300000003539025784e-04
1.774309992790222168e+00,2.421060085296630859e+00,1.300000003539025784e-04
1.775570034980773926e+00,2.421000003814697266e+00,1.300000003539025784e-04
1.776829957962036133e+00,2.420949935913085938e+00,1.300000003539025784e-04
1.778090000152587891e+00,2.420890092849731445e+00,1.300000003539025784e-04
1.779360055923461914e+00,2.420830011367797852e+00,1.300000003539025784e-04
1.780629992485046387e+00,2.420769929885864258e+00,1.300000003539025784e-04
1.781900048255920410e+00,2.420710086822509766e+00,1.300000003539025784e-04
1.783169984817504883e+00,2.420650005340576172e+00,1.300000003539025784e-04
1.784440040588378906e+00,2.420589923858642578e+00,1.300000003539025784e-04
1.785709977149963379e+00,2.420530080795288086e+00,1.300000003539025784e-04
1.786990046501159668e+00,2.420469999313354492e+00,1.300000003539025784e-04
1.788269996643066406e+00,2.420409917831420898e+00,1.300000003539025784e-04
1.789549946784973145e+00,2.420350074768066406e+00,1.300000003539025784e-04
1.790830016136169434e+00,2.420289993286132812e+00,1.300000003539025784e-04
1.792109966278076172e+00,2.420229911804199219e+00,1.300000003539025784e-04
1.793400049209594727e+00,2.420170068740844727e+00,1.300000003539025784e-04
1.794690012931823730e+00,2.420109987258911133e+00,1.300000003539025784e-04
1.795979976654052734e+00,2.420049905776977539e+00,1.300000003539025784e-04
1.797270059585571289e+00,2.419990062713623047e+00,1.300000003539025784e-04
1.798560023307800293e+00,2.419929981231689453e+00,1.300000003539025784e-04
1.799860000610351562e+00,2.419869899749755859e+00,1.300000003539025784e-04
1.801149964332580566e+00,2.419810056686401367e+00,1.300000003539025784e-04
1.802449941635131836e+00,2.419749975204467773e+00,1.300000003539025784e-04
1.803750038146972656e+00,2.419689893722534180e+00,1.300000003539025784e-04
1.805050015449523926e+00,2.419630050659179688e+00,1.300000003539025784e-04
1.806360006332397461e+00,2.419569969177246094e+00,1.300000003539025784e-04
1.807659983634948730e+00,2.419509887695312500e+00,1.300000003539025784e-04
1.808969974517822266e+00,2.419450044631958008e+00,1.300000003539025784e-04
1.810279965400695801e+00,2.419389963150024414e+00,1.300000003539025784e-04
1.811589956283569336e+00,2.419329881668090820e+00,1.300000003539025784e-04
1.812909960746765137e+00,2.419270038604736328e+00,1.300000003539025784e-04
1.814219951629638672e+00,2.419209957122802734e+00,1.400000037392601371e-04
1.815539956092834473e+00,2.419150114059448242e+00,1.400000037392601371e-04
1.816859960556030273e+00,2.419080018997192383e+00,1.400000037392601371e-04
1.818179965019226074e+00,2.419019937515258789e+00,1.400000037392601371e-04
1.819509983062744141e+00,2.418960094451904297e+00,1.400000037392601371e-04
1.820829987525939941e+00,2.418900012969970703e+00,1.400000037392601371e-04
1.822160005569458008e+00,2.418839931488037109e+00,1.400000037392601371e-04
1.823490023612976074e+00,2.418780088424682617e+00,1.400000037392601371e-04
1.824820041656494141e+00,2.418720006942749023e+00,1.400000037392601371e-04
1.826149940490722656e+00,2.418659925460815430e+00,1.400000037392601371e-04
1.827489972114562988e+00,2.418600082397460938e+00,1.400000037392601371e-04
1.828819990158081055e+00,2.418540000915527344e+00,1.400000037392601371e-04
1.830160021781921387e+00,2.418479919433593750e+00,1.400000037392601371e-04
1.831500053405761719e+00,2.418420076370239258e+00,1.400000037392601371e-04
1.832839965820312500e+00,2.418349981307983398e+00,1.400000037392601371e-04
1.834190011024475098e+00,2.418289899826049805e+00,1.400000037392601371e-04
1.835540056228637695e+00,2.418230056762695312e+00,1.400000037392601371e-04
1.836879968643188477e+00,2.418169975280761719e+00,1.400000037392601371e-04
1.838240027427673340e+00,2.418109893798828125e+00,1.400000037392601371e-04
1.839589953422546387e+00,2.418050050735473633e+00,1.400000037392601371e-04
1.840939998626708984e+00,2.417989969253540039e+00,1.400000037392601371e-04
1.842300057411193848e+00,2.417929887771606445e+00,1.400000037392601371e-04
1.843659996986389160e+00,2.417860031127929688e+00,1.400000037392601371e-04
1.845020055770874023e+00,2.417799949645996094e+00,1.400000037392601371e-04
1.846379995346069336e+00,2.417740106582641602e+00,1.400000037392601371e-04
1.847749948501586914e+00,2.417680025100708008e+00,1.400000037392601371e-04
1.849110007286071777e+00,2.417619943618774414e+00,1.400000037392601371e-04
1.850479960441589355e+00,2.417560100555419922e+00,1.400000037392601371e-04
1.851850032806396484e+00,2.417490005493164062e+00,1.400000037392601371e-04
1.853219985961914062e+00,2.417429924011230469e+00,1.400000037392601371e-04
1.854599952697753906e+00,2.417370080947875977e+00,1.400000037392601371e-04
1.855980038642883301e+00,2.417309999465942383e+00,1.400000037392601371e-04
1.857360005378723145e+00,2.417249917984008789e+00,1.400000037392601371e-04
1.858739972114562988e+00,2.417180061340332031e+00,1.400000037392601371e-04
1.860120058059692383e+00,2.417119979858398438e+00,1.400000037392601371e-04
1.861500024795532227e+00,2.417059898376464844e+00,1.400000037392601371e-04
1.862890005111694336e+00,2.417000055313110352e+00,1.400000037392601371e-04
1.864279985427856445e+00,2.416939973831176758e+00,1.400000037392601371e-04
1.865669965744018555e+00,2.416870117187500000e+00,1.400000037392601371e-04
1.867059946060180664e+00,2.416810035705566406e+00,1.400000037392601371e-04
1.868460059165954590e+00,2.416749954223632812e+00,1.400000037392601371e-04
1.869860053062438965e+00,2.416690111160278320e+00,1.400000037392601371e-04
1.871260046958923340e+00,2.416620016098022461e+00,1.500000071246176958e-04
1.872660040855407715e+00,2.416559934616088867e+00,1.500000071246176958e-04
1.874060034751892090e+00,2.416500091552734375e+00,1.500000071246176958e-04
1.875470042228698730e+00,2.416440010070800781e+00,1.500000071246176958e-04
1.876880049705505371e+00,2.416369915008544922e+00,1.500000071246176958e-04
1.878290057182312012e+00,2.416310071945190430e+00,1.500000071246176958e-04
1.879699945449829102e+00,2.416249990463256836e+00,1.500000071246176958e-04
1.881109952926635742e+00,2.416179895401000977e+00,1.500000071246176958e-04
1.882529973983764648e+00,2.416120052337646484e+00,1.500000071246176958e-04
1.883949995040893555e+00,2.416059970855712891e+00,1.500000071246176958e-04
1.885370016098022461e+00,2.415999889373779297e+00,1.500000071246176958e-04
1.886790037155151367e+00,2.415930032730102539e+00,1.500000071246176958e-04
1.888219952583312988e+00,2.415869951248168945e+00,1.500000071246176958e-04
1.889639973640441895e+00,2.415810108184814453e+00,1.500000071246176958e-04
1.891070008277893066e+00,2.415740013122558594e+00,1.500000071246176958e-04
1.892510056495666504e+00,2.415679931640625000e+00,1.500000071246176958e-04
1.893939971923828125e+00,2.415620088577270508e+00,1.500000071246176958e-04
1.895380020141601562e+00,2.415549993515014648e+00,1.500000071246176958e-04
1.896810054779052734e+00,2.415489912033081055e+00,1.500000071246176958e-04
1.898249983787536621e+00,2.415430068969726562e+00,1.500000071246176958e-04
1.899700045585632324e+00,2.415359973907470703e+00,1.500000071246176958e-04
1.901139974594116211e+00,2.415299892425537109e+00,1.500000071246176958e-04
1.902590036392211914e+00,2.415230035781860352e+00,1.500000071246176958e-04
1.904039978981018066e+00,2.415169954299926758e+00,1.500000071246176958e-04
1.905490040779113770e+00,2.415110111236572266e+00,1.500000071246176958e-04
1.906939983367919922e+00,2.415040016174316406e+00,1.500000071246176958e-04
1.908400058746337891e+00,2.414979934692382812e+00,1.500000071246176958e-04
1.909850001335144043e+00,2.414920091629028320e+00,1.500000071246176958e-04
1.911309957504272461e+00,2.414849996566772461e+00,1.500000071246176958e-04
1.912780046463012695e+00,2.414789915084838867e+00,1.500000071246176958e-04
1.914240002632141113e+00,2.414720058441162109e+00,1.500000071246176958e-04
1.915709972381591797e+00,2.414659976959228516e+00,1.500000071246176958e-04
1.917179942131042480e+00,2.414589881896972656e+00,1.500000071246176958e-04
1.918650031089782715e+00,2.414530038833618164e+00,1.500000071246176958e-04
1.920120000839233398e+00,2.414469957351684570e+00,1.500000071246176958e-04
1.921599984169006348e+00,2.414400100708007812e+00,1.500000071246176958e-04
1.923079967498779297e+00,2.414340019226074219e+00,1.500000071246176958e-04
1.924559950828552246e+00,2.414269924163818359e+00,1.599999959580600262e-04
1.926040053367614746e+00,2.414210081100463867e+00,1.599999959580600262e-04
1.927530050277709961e+00,2.414139986038208008e+00,1.599999959580600262e-04
1.929010033607482910e+00,2.414079904556274414e+00,1.599999959580600262e-04
1.930500030517578125e+00,2.414010047912597656e+00,1.599999959580600262e-04
1.931990027427673340e+00,2.413949966430664062e+00,1.599999959580600262e-04
1.933490037918090820e+00,2.413880109786987305e+00,1.599999959580600262e-04
1.934980034828186035e+00,2.413820028305053711e+00,1.599999959580600262e-04
1.936480045318603516e+00,2.413749933242797852e+00,1.599999959580600262e-04
1.937980055809020996e+00,2.413690090179443359e+00,1.599999959580600262e-04
1.939489960670471191e+00,2.413619995117187500e+00,1.599999959580600262e-04
1.940989971160888672e+00,2.413559913635253906e+00,1.599999959580600262e-04
1.942499995231628418e+00,2.413490056991577148e+00,1.599999959580600262e-04
1.944010019302368164e+00,2.413419961929321289e+00,1.599999959580600262e-04
1.945530056953430176e+00,2.413360118865966797e+00,1.599999959580600262e-04
1.947039961814880371e+00,2.413290023803710938e+00,1.599999959580600262e-04
1.948559999465942383e+00,2.413229942321777344e+00,1.599999959580600262e-04
1.950080037117004395e+00,2.413160085678100586e+00,1.599999959580600262e-04
1.951599955558776855e+00,2.413100004196166992e+00,1.599999959580600262e-04
1.953130006790161133e+00,2.413029909133911133e+00,1.599999959580600262e-04
1.954650044441223145e+00,2.412960052490234375e+00,1.599999959580600262e-04
1.956179976463317871e+00,2.412899971008300781e+00,1.599999959580600262e-04
1.957710027694702148e+00,2.412830114364624023e+00,1.599999959580600262e-04
1.959249973297119141e+00,2.412770032882690430e+00,1.599999959580600262e-04
1.960780024528503418e+00,2.412699937820434570e+00,1.599999959580600262e-04
1.962319970130920410e+00,2.412630081176757812e+00,1.599999959580600262e-04
1.963860034942626953e+00,2.412569999694824219e+00,1.599999959580600262e-04
1.965409994125366211e+00,2.412499904632568359e+00,1.599999959580600262e-04
1.966959953308105469e+00,2.412430047988891602e+00,1.599999959580600262e-04
1.968500018119812012e+00,2.412369966506958008e+00,1.599999959580600262e-04
1.970059990882873535e+00,2.412300109863281250e+00,1.599999959580600262e-04
1.971609950065612793e+00,2.412230014801025391e+00,1.599999959580600262e-04
1.973160028457641602e+00,2.412169933319091797e+00,1.699999993434175849e-04
1.974720001220703125e+00,2.412100076675415039e+00,1.699999993434175849e-04
1.976279973983764648e+00,2.412029981613159180e+00,1.699999993434175849e-04
1.977849960327148438e+00,2.411969900131225586e+00,1.699999993434175849e-04
1.979410052299499512e+00,2.411900043487548828e+00,1.699999993434175849e-04
1.980980038642883301e+00,2.411829948425292969e+00,1.699999993434175849e-04
1.982550024986267090e+00,2.411760091781616211e+00,1.699999993434175849e-04
1.984130024909973145e+00,2.411700010299682617e+00,1.699999993434175849e-04
1.985700011253356934e+00,2.411629915237426758e+00,1.699999993434175849e-04
1.987280011177062988e+00,2.411560058593750000e+00,1.699999993434175849e-04
1.988860011100769043e+00,2.411489963531494141e+00,1.699999993434175849e-04
1.990450024604797363e+00,2.411429882049560547e+00,1.699999993434175849e-04
1.992030024528503418e+00,2.411360025405883789e+00,1.699999993434175849e-04
1.993620038032531738e+00,2.411289930343627930e+00,1.699999993434175849e-04
1.995210051536560059e+00,2.411220073699951172e+00,1.699999993434175849e-04
1.996809959411621094e+00,2.411149978637695312e+00,1.699999993434175849e-04
1.998399972915649414e+00,2.411089897155761719e+00,1.699999993434175849e-04
2.000000000000000000e+00,2.411020040512084961e+00,1.699999993434175849e-04
2.001600027084350586e+00,2.410949945449829102e+00,1.699999993434175849e-04
2.003210067749023438e+00,2.410880088806152344e+00,1.699999993434175849e-04
2.004810094833374023e+00,2.410809993743896484e+00,1.699999993434175849e-04
2.006419897079467773e+00,2.410739898681640625e+00,1.699999993434175849e-04
2.008029937744140625e+00,2.410670042037963867e+00,1.699999993434175849e-04
2.009649991989135742e+00,2.410609960556030273e+00,1.699999993434175849e-04
2.011260032653808594e+00,2.410540103912353516e+00,1.699999993434175849e-04
2.012880086898803711e+00,2.410470008850097656e+00,1.699999993434175849e-04
2.014499902725219727e+00,2.410399913787841797e+00,1.699999993434175849e-04
2.016129970550537109e+00,2.410330057144165039e+00,1.699999993434175849e-04
2.017760038375854492e+00,2.410259962081909180e+00,1.699999993434175849e-04
2.019390106201171875e+00,2.410190105438232422e+00,1.699999993434175849e-04
