wavelength_in_um,n,k
1.598469972610473633e+00,1.442639946937561035e+00,1.999999949475750327e-05
1.599490046501159668e+00,1.442630052566528320e+00,1.999999949475750327e-05
1.600510001182556152e+00,1.442620038986206055e+00,1.999999949475750327e-05
1.601539969444274902e+00,1.442610025405883789e+00,1.999999949475750327e-05
1.602560043334960938e+00,1.442600011825561523e+00,1.999999949475750327e-05
1.603590011596679688e+00,1.442589998245239258e+00,1.999999949475750327e-05
1.604619979858398438e+00,1.442579984664916992e+00,1.999999949475750327e-05
1.605649948120117188e+00,1.442569971084594727e+00,1.999999949475750327e-05
1.606680035591125488e+00,1.442559957504272461e+00,1.999999949475750327e-05
1.607720017433166504e+00,1.442549943923950195e+00,1.999999949475750327e-05
1.608749985694885254e+00,1.442540049552917480e+00,1.999999949475750327e-05
1.609789967536926270e+00,1.442530035972595215e+00,1.999999949475750327e-05
1.610820055007934570e+00,1.442520022392272949e+00,1.999999949475750327e-05
1.611860036849975586e+00,1.442499995231628418e+00,1.999999949475750327e-05
1.612900018692016602e+00,1.442489981651306152e+00,1.999999949475750327e-05
1.613940000534057617e+00,1.442479968070983887e+00,1.999999949475750327e-05
1.614989995956420898e+00,1.442469954490661621e+00,1.999999949475750327e-05
1.616029977798461914e+00,1.442459940910339355e+00,1.999999949475750327e-05
1.617079973220825195e+00,1.442450046539306641e+00,1.999999949475750327e-05
1.618119955062866211e+00,1.442440032958984375e+00,1.999999949475750327e-05
1.619169950485229492e+00,1.442430019378662109e+00,1.999999949475750327e-05
1.620219945907592773e+00,1.442420005798339844e+00,1.999999949475750327e-05
1.621269941329956055e+00,1.442409992218017578e+00,1.999999949475750327e-05
1.622320055961608887e+00,1.442399978637695312e+00,1.999999949475750327e-05
1.623379945755004883e+00,1.442389965057373047e+00,1.999999949475750327e-05
1.624429941177368164e+00,1.442370057106018066e+00,1.999999949475750327e-05
1.625489950180053711e+00,1.442360043525695801e+00,1.999999949475750327e-05
1.626549959182739258e+00,1.442350029945373535e+00,1.999999949475750327e-05
1.627599954605102539e+00,1.442340016365051270e+00,1.999999949475750327e-05
1.628659963607788086e+00,1.442330002784729004e+00,1.999999949475750327e-05
1.629729986190795898e+00,1.442319989204406738e+00,1.999999949475750327e-05
1.630789995193481445e+00,1.442309975624084473e+00,1.999999949475750327e-05
1.631850004196166992e+00,1.442299962043762207e+00,1.999999949475750327e-05
1.632920026779174805e+00,1.442280054092407227e+00,1.999999949475750327e-05
1.633990049362182617e+00,1.442270040512084961e+00,1.999999949475750327e-05
1.635059952735900879e+00,1.442260026931762695e+00,1.999999949475750327e-05
1.636129975318908691e+00,1.442250013351440430e+00,1.999999949475750327e-05
1.637199997901916504e+00,1.442239999771118164e+00,1.999999949475750327e-05
1.638270020484924316e+00,1.442229986190795898e+00,1.999999949475750327e-05
1.639340043067932129e+00,1.442219972610473633e+00,1.999999949475750327e-05
1.640419960021972656e+00,1.442209959030151367e+00,1.999999949475750327e-05
1.641499996185302734e+00,1.442190051078796387e+00,1.999999949475750327e-05
1.642580032348632812e+00,1.442180037498474121e+00,1.999999949475750327e-05
1.643659949302673340e+00,1.442170023918151855e+00,1.999999949475750327e-05
1.644739985466003418e+00,1.442160010337829590e+00,1.999999949475750327e-05
1.645820021629333496e+00,1.442149996757507324e+00,1.999999949475750327e-05
1.646900057792663574e+00,1.442139983177185059e+00,1.999999949475750327e-05
1.647989988327026367e+00,1.442129969596862793e+00,1.999999949475750327e-05
1.649080038070678711e+00,1.442109942436218262e+00,1.999999949475750327e-05
1.650169968605041504e+00,1.442100048065185547e+00,1.999999949475750327e-05
1.651250004768371582e+00,1.442090034484863281e+00,1.999999949475750327e-05
1.652349948883056641e+00,1.442080020904541016e+00,1.999999949475750327e-05
1.653439998626708984e+00,1.442070007324218750e+00,1.999999949475750327e-05
1.654530048370361328e+00,1.442059993743896484e+00,1.999999949475750327e-05
1.655629992485046387e+00,1.442039966583251953e+00,1.999999949475750327e-05
1.656730055809020996e+00,1.442029953002929688e+00,1.999999949475750327e-05
1.657819986343383789e+00,1.442020058631896973e+00,1.999999949475750327e-05
1.658929944038391113e+00,1.442010045051574707e+00,1.999999949475750327e-05
1.660030007362365723e+00,1.442000031471252441e+00,1.999999949475750327e-05
1.661129951477050781e+00,1.441990017890930176e+00,1.999999949475750327e-05
1.662230014801025391e+00,1.441969990730285645e+00,1.999999949475750327e-05
1.663339972496032715e+00,1.441959977149963379e+00,1.999999949475750327e-05
1.664450049400329590e+00,1.441949963569641113e+00,1.999999949475750327e-05
1.665560007095336914e+00,1.441939949989318848e+00,1.999999949475750327e-05
1.666669964790344238e+00,1.441930055618286133e+00,1.999999949475750327e-05
1.667780041694641113e+00,1.441910028457641602e+00,1.999999949475750327e-05
1.668889999389648438e+00,1.441900014877319336e+00,1.999999949475750327e-05
1.670009970664978027e+00,1.441890001296997070e+00,1.999999949475750327e-05
1.671120047569274902e+00,1.441879987716674805e+00,1.999999949475750327e-05
1.672240018844604492e+00,1.441869974136352539e+00,1.999999949475750327e-05
1.673359990119934082e+00,1.441849946975708008e+00,1.999999949475750327e-05
1.674479961395263672e+00,1.441840052604675293e+00,1.999999949475750327e-05
1.675600051879882812e+00,1.441830039024353027e+00,1.999999949475750327e-05
1.676730036735534668e+00,1.441820025444030762e+00,1.999999949475750327e-05
1.677850008010864258e+00,1.441799998283386230e+00,1.999999949475750327e-05
1.678979992866516113e+00,1.441789984703063965e+00,1.999999949475750327e-05
1.680109977722167969e+00,1.441779971122741699e+00,1.999999949475750327e-05
1.681239962577819824e+00,1.441769957542419434e+00,1.999999949475750327e-05
1.682369947433471680e+00,1.441759943962097168e+00,1.999999949475750327e-05
1.683500051498413086e+00,1.441740036010742188e+00,1.999999949475750327e-05
1.684640049934387207e+00,1.441730022430419922e+00,1.999999949475750327e-05
1.685770034790039062e+00,1.441720008850097656e+00,1.999999949475750327e-05
1.686910033226013184e+00,1.441709995269775391e+00,1.999999949475750327e-05
1.688050031661987305e+00,1.441689968109130859e+00,1.999999949475750327e-05
1.689190030097961426e+00,1.441679954528808594e+00,1.999999949475750327e-05
1.690330028533935547e+00,1.441669940948486328e+00,1.999999949475750327e-05
1.691470026969909668e+00,1.441660046577453613e+00,1.999999949475750327e-05
1.692620038986206055e+00,1.441640019416809082e+00,1.999999949475750327e-05
1.693770051002502441e+00,1.441630005836486816e+00,1.999999949475750327e-05
1.694919943809509277e+00,1.441619992256164551e+00,1.999999949475750327e-05
1.696069955825805664e+00,1.441609978675842285e+00,1.999999949475750327e-05
1.697219967842102051e+00,1.441589951515197754e+00,1.999999949475750327e-05
1.698369979858398438e+00,1.441580057144165039e+00,1.999999949475750327e-05
1.699519991874694824e+00,1.441570043563842773e+00,1.999999949475750327e-05
1.700680017471313477e+00,1.441560029983520508e+00,1.999999949475750327e-05
1.701840043067932129e+00,1.441540002822875977e+00,1.999999949475750327e-05
1.702999949455261230e+00,1.441529989242553711e+00,1.999999949475750327e-05
1.704159975051879883e+00,1.441519975662231445e+00,1.999999949475750327e-05
1.705320000648498535e+00,1.441499948501586914e+00,1.999999949475750327e-05
1.706480026245117188e+00,1.441490054130554199e+00,1.999999949475750327e-05
1.707649946212768555e+00,1.441480040550231934e+00,1.999999949475750327e-05
1.708819985389709473e+00,1.441470026969909668e+00,1.999999949475750327e-05
1.709990024566650391e+00,1.441449999809265137e+00,1.999999949475750327e-05
1.711159944534301758e+00,1.441439986228942871e+00,1.999999949475750327e-05
1.712329983711242676e+00,1.441429972648620605e+00,1.999999949475750327e-05
1.713500022888183594e+00,1.441409945487976074e+00,1.999999949475750327e-05
1.714679956436157227e+00,1.441400051116943359e+00,1.999999949475750327e-05
1.715849995613098145e+00,1.441390037536621094e+00,1.999999949475750327e-05
1.717030048370361328e+00,1.441370010375976562e+00,1.999999949475750327e-05
1.718209981918334961e+00,1.441359996795654297e+00,1.999999949475750327e-05
1.719390034675598145e+00,1.441349983215332031e+00,1.999999949475750327e-05
1.720579981803894043e+00,1.441329956054687500e+00,1.999999949475750327e-05
1.721760034561157227e+00,1.441319942474365234e+00,1.999999949475750327e-05
1.722949981689453125e+00,1.441310048103332520e+00,1.999999949475750327e-05
1.724140048027038574e+00,1.441300034523010254e+00,1.999999949475750327e-05
1.725329995155334473e+00,1.441280007362365723e+00,1.999999949475750327e-05
1.726519942283630371e+00,1.441269993782043457e+00,1.999999949475750327e-05
1.727710008621215820e+00,1.441259980201721191e+00,1.999999949475750327e-05
1.728909969329833984e+00,1.441239953041076660e+00,1.999999949475750327e-05
1.730100035667419434e+00,1.441230058670043945e+00,1.999999949475750327e-05
1.731299996376037598e+00,1.441210031509399414e+00,1.999999949475750327e-05
1.732499957084655762e+00,1.441200017929077148e+00,1.999999949475750327e-05
1.733700037002563477e+00,1.441190004348754883e+00,1.999999949475750327e-05
1.734910011291503906e+00,1.441169977188110352e+00,2.999999924213625491e-05
1.736109972000122070e+00,1.441159963607788086e+00,2.999999924213625491e-05
1.737319946289062500e+00,1.441149950027465820e+00,2.999999924213625491e-05
1.738530039787292480e+00,1.441130042076110840e+00,2.999999924213625491e-05
1.739740014076232910e+00,1.441120028495788574e+00,2.999999924213625491e-05
1.740949988365173340e+00,1.441110014915466309e+00,2.999999924213625491e-05
1.742159962654113770e+00,1.441089987754821777e+00,2.999999924213625491e-05
1.743379950523376465e+00,1.441079974174499512e+00,2.999999924213625491e-05
1.744590044021606445e+00,1.441069960594177246e+00,2.999999924213625491e-05
1.745810031890869141e+00,1.441050052642822266e+00,2.999999924213625491e-05
1.747030019760131836e+00,1.441040039062500000e+00,2.999999924213625491e-05
1.748250007629394531e+00,1.441020011901855469e+00,2.999999924213625491e-05
1.749480009078979492e+00,1.441009998321533203e+00,2.999999924213625491e-05
1.750699996948242188e+00,1.440999984741210938e+00,2.999999924213625491e-05
1.751929998397827148e+00,1.440979957580566406e+00,2.999999924213625491e-05
1.753159999847412109e+00,1.440969944000244141e+00,2.999999924213625491e-05
1.754390001296997070e+00,1.440950036048889160e+00,2.999999924213625491e-05
1.755620002746582031e+00,1.440940022468566895e+00,2.999999924213625491e-05
1.756850004196166992e+00,1.440930008888244629e+00,2.999999924213625491e-05
1.758090019226074219e+00,1.440909981727600098e+00,2.999999924213625491e-05
1.759320020675659180e+00,1.440899968147277832e+00,2.999999924213625491e-05
1.760560035705566406e+00,1.440879940986633301e+00,2.999999924213625491e-05
1.761800050735473633e+00,1.440870046615600586e+00,2.999999924213625491e-05
1.763049960136413574e+00,1.440850019454956055e+00,2.999999924213625491e-05
1.764289975166320801e+00,1.440840005874633789e+00,2.999999924213625491e-05
1.765540003776550293e+00,1.440829992294311523e+00,2.999999924213625491e-05
1.766780018806457520e+00,1.440809965133666992e+00,2.999999924213625491e-05
1.768030047416687012e+00,1.440799951553344727e+00,2.999999924213625491e-05
1.769289970397949219e+00,1.440780043601989746e+00,2.999999924213625491e-05
1.770539999008178711e+00,1.440770030021667480e+00,2.999999924213625491e-05
1.771790027618408203e+00,1.440750002861022949e+00,2.999999924213625491e-05
1.773049950599670410e+00,1.440739989280700684e+00,2.999999924213625491e-05
1.774309992790222168e+00,1.440729975700378418e+00,2.999999924213625491e-05
1.775570034980773926e+00,1.440709948539733887e+00,2.999999924213625491e-05
1.776829957962036133e+00,1.440700054168701172e+00,2.999999924213625491e-05
1.778090000152587891e+00,1.440680027008056641e+00,2.999999924213625491e-05
1.779360055923461914e+00,1.440670013427734375e+00,2.999999924213625491e-05
1.780629992485046387e+00,1.440649986267089844e+00,2.999999924213625491e-05
1.781900048255920410e+00,1.440639972686767578e+00,2.999999924213625491e-05
1.783169984817504883e+00,1.440619945526123047e+00,2.999999924213625491e-05
1.784440040588378906e+00,1.440610051155090332e+00,2.999999924213625491e-05
1.785709977149963379e+00,1.440590023994445801e+00,2.999999924213625491e-05
1.786990046501159668e+00,1.440580010414123535e+00,2.999999924213625491e-05
1.788269996643066406e+00,1.440559983253479004e+00,2.999999924213625491e-05
1.789549946784973145e+00,1.440549969673156738e+00,2.999999924213625491e-05
1.790830016136169434e+00,1.440529942512512207e+00,2.999999924213625491e-05
1.792109966278076172e+00,1.440520048141479492e+00,2.999999924213625491e-05
1.793400049209594727e+00,1.440500020980834961e+00,2.999999924213625491e-05
1.794690012931823730e+00,1.440490007400512695e+00,2.999999924213625491e-05
1.795979976654052734e+00,1.440469980239868164e+00,2.999999924213625491e-05
1.797270059585571289e+00,1.440459966659545898e+00,2.999999924213625491e-05
1.798560023307800293e+00,1.440440058708190918e+00,2.999999924213625491e-05
1.799860000610351562e+00,1.440430045127868652e+00,2.999999924213625491e-05
1.801149964332580566e+00,1.440410017967224121e+00,2.999999924213625491e-05
1.802449941635131836e+00,1.440400004386901855e+00,2.999999924213625491e-05
1.803750038146972656e+00,1.440379977226257324e+00,2.999999924213625491e-05
1.805050015449523926e+00,1.440369963645935059e+00,2.999999924213625491e-05
1.806360006332397461e+00,1.440350055694580078e+00,2.999999924213625491e-05
1.807659983634948730e+00,1.440340042114257812e+00,2.999999924213625491e-05
1.808969974517822266e+00,1.440320014953613281e+00,2.999999924213625491e-05
1.810279965400695801e+00,1.440299987792968750e+00,2.999999924213625491e-05
1.811589956283569336e+00,1.440289974212646484e+00,2.999999924213625491e-05
1.812909960746765137e+00,1.440269947052001953e+00,2.999999924213625491e-05
1.814219951629638672e+00,1.440260052680969238e+00,2.999999924213625491e-05
1.815539956092834473e+00,1.440240025520324707e+00,2.999999924213625491e-05
1.816859960556030273e+00,1.440230011940002441e+00,2.999999924213625491e-05
1.818179965019226074e+00,1.440209984779357910e+00,2.999999924213625491e-05
1.819509983062744141e+00,1.440199971199035645e+00,2.999999924213625491e-05
1.820829987525939941e+00,1.440179944038391113e+00,2.999999924213625491e-05
1.822160005569458008e+00,1.440160036087036133e+00,2.999999924213625491e-05
1.823490023612976074e+00,1.440150022506713867e+00,2.999999924213625491e-05
1.824820041656494141e+00,1.440129995346069336e+00,2.999999924213625491e-05
1.826149940490722656e+00,1.440119981765747070e+00,2.999999924213625491e-05
1.827489972114562988e+00,1.440099954605102539e+00,2.999999924213625491e-05
1.828819990158081055e+00,1.440080046653747559e+00,2.999999924213625491e-05
1.830160021781921387e+00,1.440070033073425293e+00,2.999999924213625491e-05
1.831500053405761719e+00,1.440050005912780762e+00,2.999999924213625491e-05
1.832839965820312500e+00,1.440039992332458496e+00,2.999999924213625491e-05
1.834190011024475098e+00,1.440019965171813965e+00,2.999999924213625491e-05
1.835540056228637695e+00,1.440000057220458984e+00,2.999999924213625491e-05
1.836879968643188477e+00,1.439990043640136719e+00,2.999999924213625491e-05
1.838240027427673340e+00,1.439970016479492188e+00,2.999999924213625491e-05
1.839589953422546387e+00,1.439960002899169922e+00,2.999999924213625491e-05
1.840939998626708984e+00,1.439939975738525391e+00,2.999999924213625491e-05
1.842300057411193848e+00,1.439919948577880859e+00,2.999999924213625491e-05
1.843659996986389160e+00,1.439910054206848145e+00,2.999999924213625491e-05
1.845020055770874023e+00,1.439890027046203613e+00,2.999999924213625491e-05
1.846379995346069336e+00,1.439869999885559082e+00,2.999999924213625491e-05
1.847749948501586914e+00,1.439859986305236816e+00,2.999999924213625491e-05
1.849110007286071777e+00,1.439839959144592285e+00,2.999999924213625491e-05
1.850479960441589355e+00,1.439820051193237305e+00,2.999999924213625491e-05
1.851850032806396484e+00,1.439810037612915039e+00,2.999999924213625491e-05
1.853219985961914062e+00,1.439790010452270508e+00,2.999999924213625491e-05
1.854599952697753906e+00,1.439769983291625977e+00,2.999999924213625491e-05
1.855980038642883301e+00,1.439759969711303711e+00,2.999999924213625491e-05
1.857360005378723145e+00,1.439739942550659180e+00,2.999999924213625491e-05
1.858739972114562988e+00,1.439720034599304199e+00,2.999999924213625491e-05
1.860120058059692383e+00,1.439710021018981934e+00,2.999999924213625491e-05
1.861500024795532227e+00,1.439689993858337402e+00,2.999999924213625491e-05
1.862890005111694336e+00,1.439669966697692871e+00,2.999999924213625491e-05
1.864279985427856445e+00,1.439659953117370605e+00,2.999999924213625491e-05
1.865669965744018555e+00,1.439640045166015625e+00,2.999999924213625491e-05
1.867059946060180664e+00,1.439620018005371094e+00,2.999999924213625491e-05
1.868460059165954590e+00,1.439610004425048828e+00,2.999999924213625491e-05
1.869860053062438965e+00,1.439589977264404297e+00,2.999999924213625491e-05
1.871260046958923340e+00,1.439569950103759766e+00,2.999999924213625491e-05
1.872660040855407715e+00,1.439550042152404785e+00,2.999999924213625491e-05
1.874060034751892090e+00,1.439540028572082520e+00,2.999999924213625491e-05
1.875470042228698730e+00,1.439520001411437988e+00,2.999999924213625491e-05
1.876880049705505371e+00,1.439499974250793457e+00,2.999999924213625491e-05
1.878290057182312012e+00,1.439479947090148926e+00,2.999999924213625491e-05
1.879699945449829102e+00,1.439470052719116211e+00,2.999999924213625491e-05
1.881109952926635742e+00,1.439450025558471680e+00,2.999999924213625491e-05
1.882529973983764648e+00,1.439429998397827148e+00,2.999999924213625491e-05
1.883949995040893555e+00,1.439409971237182617e+00,2.999999924213625491e-05
1.885370016098022461e+00,1.439399957656860352e+00,2.999999924213625491e-05
1.886790037155151367e+00,1.439380049705505371e+00,2.999999924213625491e-05
1.888219952583312988e+00,1.439360022544860840e+00,2.999999924213625491e-05
1.889639973640441895e+00,1.439339995384216309e+00,2.999999924213625491e-05
1.891070008277893066e+00,1.439329981803894043e+00,2.999999924213625491e-05
1.892510056495666504e+00,1.439309954643249512e+00,2.999999924213625491e-05
1.893939971923828125e+00,1.439290046691894531e+00,2.999999924213625491e-05
1.895380020141601562e+00,1.439270019531250000e+00,2.999999924213625491e-05
1.896810054779052734e+00,1.439249992370605469e+00,2.999999924213625491e-05
1.898249983787536621e+00,1.439239978790283203e+00,2.999999924213625491e-05
1.899700045585632324e+00,1.439219951629638672e+00,2.999999924213625491e-05
1.901139974594116211e+00,1.439200043678283691e+00,2.999999924213625491e-05
1.902590036392211914e+00,1.439180016517639160e+00,2.999999924213625491e-05
1.904039978981018066e+00,1.439159989356994629e+00,2.999999924213625491e-05
1.905490040779113770e+00,1.439149975776672363e+00,2.999999924213625491e-05
1.906939983367919922e+00,1.439129948616027832e+00,2.999999924213625491e-05
1.908400058746337891e+00,1.439110040664672852e+00,2.999999924213625491e-05
1.909850001335144043e+00,1.439090013504028320e+00,2.999999924213625491e-05
1.911309957504272461e+00,1.439069986343383789e+00,2.999999924213625491e-05
1.912780046463012695e+00,1.439059972763061523e+00,2.999999924213625491e-05
1.914240002632141113e+00,1.439039945602416992e+00,2.999999924213625491e-05
1.915709972381591797e+00,1.439020037651062012e+00,2.999999924213625491e-05
1.917179942131042480e+00,1.439000010490417480e+00,2.999999924213625491e-05
1.918650031089782715e+00,1.438979983329772949e+00,2.999999924213625491e-05
1.920120000839233398e+00,1.438959956169128418e+00,2.999999924213625491e-05
1.921599984169006348e+00,1.438940048217773438e+00,2.999999924213625491e-05
1.923079967498779297e+00,1.438930034637451172e+00,2.999999924213625491e-05
1.924559950828552246e+00,1.438910007476806641e+00,2.999999924213625491e-05
1.926040053367614746e+00,1.438889980316162109e+00,2.999999924213625491e-05
1.927530050277709961e+00,1.438869953155517578e+00,2.999999924213625491e-05
1.929010033607482910e+00,1.438850045204162598e+00,2.999999924213625491e-05
1.930500030517578125e+00,1.438830018043518066e+00,2.999999924213625491e-05
1.931990027427673340e+00,1.438809990882873535e+00,2.999999924213625491e-05
1.933490037918090820e+00,1.438789963722229004e+00,2.999999924213625491e-05
1.934980034828186035e+00,1.438770055770874023e+00,2.999999924213625491e-05
1.936480045318603516e+00,1.438750028610229492e+00,3.999999898951500654e-05
1.937980055809020996e+00,1.438740015029907227e+00,3.999999898951500654e-05
1.939489960670471191e+00,1.438719987869262695e+00,3.999999898951500654e-05
1.940989971160888672e+00,1.438699960708618164e+00,3.999999898951500654e-05
1.942499995231628418e+00,1.438680052757263184e+00,3.999999898951500654e-05
1.944010019302368164e+00,1.438660025596618652e+00,3.999999898951500654e-05
1.945530056953430176e+00,1.438639998435974121e+00,3.999999898951500654e-05
1.947039961814880371e+00,1.438619971275329590e+00,3.999999898951500654e-05
1.948559999465942383e+00,1.438599944114685059e+00,3.999999898951500654e-05
1.950080037117004395e+00,1.438580036163330078e+00,3.999999898951500654e-05
1.951599955558776855e+00,1.438560009002685547e+00,3.999999898951500654e-05
1.953130006790161133e+00,1.438539981842041016e+00,3.999999898951500654e-05
1.954650044441223145e+00,1.438519954681396484e+00,3.999999898951500654e-05
1.956179976463317871e+00,1.438500046730041504e+00,3.999999898951500654e-05
1.957710027694702148e+00,1.438480019569396973e+00,3.999999898951500654e-05
1.959249973297119141e+00,1.438459992408752441e+00,3.999999898951500654e-05
1.960780024528503418e+00,1.438439965248107910e+00,3.999999898951500654e-05
1.962319970130920410e+00,1.438420057296752930e+00,3.999999898951500654e-05
1.963860034942626953e+00,1.438400030136108398e+00,3.999999898951500654e-05
1.965409994125366211e+00,1.438380002975463867e+00,3.999999898951500654e-05
1.966959953308105469e+00,1.438359975814819336e+00,3.999999898951500654e-05
1.968500018119812012e+00,1.438339948654174805e+00,3.999999898951500654e-05
1.970059990882873535e+00,1.438320040702819824e+00,3.999999898951500654e-05
1.971609950065612793e+00,1.438300013542175293e+00,3.999999898951500654e-05
1.973160028457641602e+00,1.438279986381530762e+00,3.999999898951500654e-05
1.974720001220703125e+00,1.438259959220886230e+00,3.999999898951500654e-05
1.976279973983764648e+00,1.438240051269531250e+00,3.999999898951500654e-05
1.977849960327148438e+00,1.438220024108886719e+00,3.999999898951500654e-05
1.979410052299499512e+00,1.438199996948242188e+00,3.999999898951500654e-05
1.980980038642883301e+00,1.438179969787597656e+00,3.999999898951500654e-05
1.982550024986267090e+00,1.438159942626953125e+00,3.999999898951500654e-05
1.984130024909973145e+00,1.438140034675598145e+00,3.999999898951500654e-05
1.985700011253356934e+00,1.438120007514953613e+00,3.999999898951500654e-05
1.987280011177062988e+00,1.438099980354309082e+00,3.999999898951500654e-05
1.988860011100769043e+00,1.438079953193664551e+00,3.999999898951500654e-05
1.990450024604797363e+00,1.438060045242309570e+00,3.999999898951500654e-05
1.992030024528503418e+00,1.438030004501342773e+00,3.999999898951500654e-05
1.993620038032531738e+00,1.438009977340698242e+00,3.999999898951500654e-05
1.995210051536560059e+00,1.437989950180053711e+00,3.999999898951500654e-05
1.996809959411621094e+00,1.437970042228698730e+00,3.999999898951500654e-05
1.998399972915649414e+00,1.437950015068054199e+00,3.999999898951500654e-05
2.000000000000000000e+00,1.437929987907409668e+00,3.999999898951500654e-05
2.001600027084350586e+00,1.437909960746765137e+00,3.999999898951500654e-05
2.003210067749023438e+00,1.437890052795410156e+00,3.999999898951500654e-05
2.004810094833374023e+00,1.437870025634765625e+00,3.999999898951500654e-05
2.006419897079467773e+00,1.437839984893798828e+00,3.999999898951500654e-05
2.008029937744140625e+00,1.437819957733154297e+00,3.999999898951500654e-05
2.009649991989135742e+00,1.437800049781799316e+00,3.999999898951500654e-05
2.011260032653808594e+00,1.437780022621154785e+00,3.999999898951500654e-05
2.012880086898803711e+00,1.437759995460510254e+00,3.999999898951500654e-05
2.014499902725219727e+00,1.437739968299865723e+00,3.999999898951500654e-05
2.016129970550537109e+00,1.437710046768188477e+00,3.999999898951500654e-05
2.017760038375854492e+00,1.437690019607543945e+00,3.999999898951500654e-05
2.019390106201171875e+00,1.437669992446899414e+00,3.999999898951500654e-05
