wavelength_in_um,n,k
1.598469972610473633e+00,1.620859980583190918e+00,9.000000136438757181e-05
1.599490046501159668e+00,1.620849967002868652e+00,9.000000136438757181e-05
1.600510001182556152e+00,1.620830059051513672e+00,9.000000136438757181e-05
1.601539969444274902e+00,1.620820045471191406e+00,9.000000136438757181e-05
1.602560043334960938e+00,1.620810031890869141e+00,9.000000136438757181e-05
1.603590011596679688e+00,1.620800018310546875e+00,9.000000136438757181e-05
1.604619979858398438e+00,1.620779991149902344e+00,9.000000136438757181e-05
1.605649948120117188e+00,1.620769977569580078e+00,9.000000136438757181e-05
1.606680035591125488e+00,1.620759963989257812e+00,9.000000136438757181e-05
1.607720017433166504e+00,1.620740056037902832e+00,9.000000136438757181e-05
1.608749985694885254e+00,1.620730042457580566e+00,9.000000136438757181e-05
1.609789967536926270e+00,1.620720028877258301e+00,9.000000136438757181e-05
1.610820055007934570e+00,1.620710015296936035e+00,9.000000136438757181e-05
1.611860036849975586e+00,1.620689988136291504e+00,9.000000136438757181e-05
1.612900018692016602e+00,1.620679974555969238e+00,9.000000136438757181e-05
1.613940000534057617e+00,1.620669960975646973e+00,9.000000136438757181e-05
1.614989995956420898e+00,1.620650053024291992e+00,9.999999747378751636e-05
1.616029977798461914e+00,1.620640039443969727e+00,9.999999747378751636e-05
1.617079973220825195e+00,1.620630025863647461e+00,9.999999747378751636e-05
1.618119955062866211e+00,1.620609998703002930e+00,9.999999747378751636e-05
1.619169950485229492e+00,1.620599985122680664e+00,9.999999747378751636e-05
1.620219945907592773e+00,1.620589971542358398e+00,9.999999747378751636e-05
1.621269941329956055e+00,1.620569944381713867e+00,9.999999747378751636e-05
1.622320055961608887e+00,1.620560050010681152e+00,9.999999747378751636e-05
1.623379945755004883e+00,1.620550036430358887e+00,9.999999747378751636e-05
1.624429941177368164e+00,1.620530009269714355e+00,9.999999747378751636e-05
1.625489950180053711e+00,1.620519995689392090e+00,9.999999747378751636e-05
1.626549959182739258e+00,1.620509982109069824e+00,9.999999747378751636e-05
1.627599954605102539e+00,1.620489954948425293e+00,9.999999747378751636e-05
1.628659963607788086e+00,1.620479941368103027e+00,9.999999747378751636e-05
1.629729986190795898e+00,1.620470046997070312e+00,9.999999747378751636e-05
1.630789995193481445e+00,1.620450019836425781e+00,9.999999747378751636e-05
1.631850004196166992e+00,1.620440006256103516e+00,9.999999747378751636e-05
1.632920026779174805e+00,1.620429992675781250e+00,9.999999747378751636e-05
1.633990049362182617e+00,1.620409965515136719e+00,9.999999747378751636e-05
1.635059952735900879e+00,1.620399951934814453e+00,9.999999747378751636e-05
1.636129975318908691e+00,1.620390057563781738e+00,9.999999747378751636e-05
1.637199997901916504e+00,1.620370030403137207e+00,9.999999747378751636e-05
1.638270020484924316e+00,1.620360016822814941e+00,9.999999747378751636e-05
1.639340043067932129e+00,1.620339989662170410e+00,9.999999747378751636e-05
1.640419960021972656e+00,1.620329976081848145e+00,9.999999747378751636e-05
1.641499996185302734e+00,1.620319962501525879e+00,9.999999747378751636e-05
1.642580032348632812e+00,1.620300054550170898e+00,9.999999747378751636e-05
1.643659949302673340e+00,1.620290040969848633e+00,9.999999747378751636e-05
1.644739985466003418e+00,1.620280027389526367e+00,9.999999747378751636e-05
1.645820021629333496e+00,1.620260000228881836e+00,9.999999747378751636e-05
1.646900057792663574e+00,1.620249986648559570e+00,9.999999747378751636e-05
1.647989988327026367e+00,1.620229959487915039e+00,9.999999747378751636e-05
1.649080038070678711e+00,1.620219945907592773e+00,9.999999747378751636e-05
1.650169968605041504e+00,1.620210051536560059e+00,9.999999747378751636e-05
1.651250004768371582e+00,1.620190024375915527e+00,9.999999747378751636e-05
1.652349948883056641e+00,1.620180010795593262e+00,9.999999747378751636e-05
1.653439998626708984e+00,1.620159983634948730e+00,9.999999747378751636e-05
1.654530048370361328e+00,1.620149970054626465e+00,9.999999747378751636e-05
1.655629992485046387e+00,1.620139956474304199e+00,9.999999747378751636e-05
1.656730055809020996e+00,1.620120048522949219e+00,9.999999747378751636e-05
1.657819986343383789e+00,1.620110034942626953e+00,9.999999747378751636e-05
1.658929944038391113e+00,1.620090007781982422e+00,9.999999747378751636e-05
1.660030007362365723e+00,1.620079994201660156e+00,9.999999747378751636e-05
1.661129951477050781e+00,1.620059967041015625e+00,9.999999747378751636e-05
1.662230014801025391e+00,1.620049953460693359e+00,9.999999747378751636e-05
1.663339972496032715e+00,1.620040059089660645e+00,9.999999747378751636e-05
1.664450049400329590e+00,1.620020031929016113e+00,9.999999747378751636e-05
1.665560007095336914e+00,1.620010018348693848e+00,9.999999747378751636e-05
1.666669964790344238e+00,1.619989991188049316e+00,9.999999747378751636e-05
1.667780041694641113e+00,1.619979977607727051e+00,9.999999747378751636e-05
1.668889999389648438e+00,1.619959950447082520e+00,1.100000008591450751e-04
1.670009970664978027e+00,1.619950056076049805e+00,1.100000008591450751e-04
1.671120047569274902e+00,1.619930028915405273e+00,1.100000008591450751e-04
1.672240018844604492e+00,1.619920015335083008e+00,1.100000008591450751e-04
1.673359990119934082e+00,1.619899988174438477e+00,1.100000008591450751e-04
1.674479961395263672e+00,1.619889974594116211e+00,1.100000008591450751e-04
1.675600051879882812e+00,1.619879961013793945e+00,1.100000008591450751e-04
1.676730036735534668e+00,1.619860053062438965e+00,1.100000008591450751e-04
1.677850008010864258e+00,1.619850039482116699e+00,1.100000008591450751e-04
1.678979992866516113e+00,1.619830012321472168e+00,1.100000008591450751e-04
1.680109977722167969e+00,1.619819998741149902e+00,1.100000008591450751e-04
1.681239962577819824e+00,1.619799971580505371e+00,1.100000008591450751e-04
1.682369947433471680e+00,1.619789958000183105e+00,1.100000008591450751e-04
1.683500051498413086e+00,1.619770050048828125e+00,1.100000008591450751e-04
1.684640049934387207e+00,1.619760036468505859e+00,1.100000008591450751e-04
1.685770034790039062e+00,1.619740009307861328e+00,1.100000008591450751e-04
1.686910033226013184e+00,1.619729995727539062e+00,1.100000008591450751e-04
1.688050031661987305e+00,1.619709968566894531e+00,1.100000008591450751e-04
1.689190030097961426e+00,1.619699954986572266e+00,1.100000008591450751e-04
1.690330028533935547e+00,1.619680047035217285e+00,1.100000008591450751e-04
1.691470026969909668e+00,1.619670033454895020e+00,1.100000008591450751e-04
1.692620038986206055e+00,1.619650006294250488e+00,1.100000008591450751e-04
1.693770051002502441e+00,1.619639992713928223e+00,1.100000008591450751e-04
1.694919943809509277e+00,1.619619965553283691e+00,1.100000008591450751e-04
1.696069955825805664e+00,1.619609951972961426e+00,1.100000008591450751e-04
1.697219967842102051e+00,1.619590044021606445e+00,1.100000008591450751e-04
1.698369979858398438e+00,1.619580030441284180e+00,1.100000008591450751e-04
1.699519991874694824e+00,1.619560003280639648e+00,1.100000008591450751e-04
1.700680017471313477e+00,1.619549989700317383e+00,1.100000008591450751e-04
1.701840043067932129e+00,1.619529962539672852e+00,1.100000008591450751e-04
1.702999949455261230e+00,1.619510054588317871e+00,1.100000008591450751e-04
1.704159975051879883e+00,1.619500041007995605e+00,1.100000008591450751e-04
1.705320000648498535e+00,1.619480013847351074e+00,1.100000008591450751e-04
1.706480026245117188e+00,1.619470000267028809e+00,1.100000008591450751e-04
1.707649946212768555e+00,1.619449973106384277e+00,1.100000008591450751e-04
1.708819985389709473e+00,1.619439959526062012e+00,1.100000008591450751e-04
1.709990024566650391e+00,1.619420051574707031e+00,1.100000008591450751e-04
1.711159944534301758e+00,1.619410037994384766e+00,1.100000008591450751e-04
1.712329983711242676e+00,1.619390010833740234e+00,1.100000008591450751e-04
1.713500022888183594e+00,1.619369983673095703e+00,1.100000008591450751e-04
1.714679956436157227e+00,1.619359970092773438e+00,1.100000008591450751e-04
1.715849995613098145e+00,1.619339942932128906e+00,1.100000008591450751e-04
1.717030048370361328e+00,1.619330048561096191e+00,1.100000008591450751e-04
1.718209981918334961e+00,1.619310021400451660e+00,1.100000008591450751e-04
1.719390034675598145e+00,1.619300007820129395e+00,1.199999969685450196e-04
1.720579981803894043e+00,1.619279980659484863e+00,1.199999969685450196e-04
1.721760034561157227e+00,1.619259953498840332e+00,1.199999969685450196e-04
1.722949981689453125e+00,1.619250059127807617e+00,1.199999969685450196e-04
1.724140048027038574e+00,1.619230031967163086e+00,1.199999969685450196e-04
1.725329995155334473e+00,1.619220018386840820e+00,1.199999969685450196e-04
1.726519942283630371e+00,1.619199991226196289e+00,1.199999969685450196e-04
1.727710008621215820e+00,1.619179964065551758e+00,1.199999969685450196e-04
1.728909969329833984e+00,1.619169950485229492e+00,1.199999969685450196e-04
1.730100035667419434e+00,1.619150042533874512e+00,1.199999969685450196e-04
1.731299996376037598e+00,1.619140028953552246e+00,1.199999969685450196e-04
1.732499957084655762e+00,1.619120001792907715e+00,1.199999969685450196e-04
1.733700037002563477e+00,1.619099974632263184e+00,1.199999969685450196e-04
1.734910011291503906e+00,1.619089961051940918e+00,1.199999969685450196e-04
1.736109972000122070e+00,1.619070053100585938e+00,1.199999969685450196e-04
1.737319946289062500e+00,1.619050025939941406e+00,1.199999969685450196e-04
1.738530039787292480e+00,1.619040012359619141e+00,1.199999969685450196e-04
1.739740014076232910e+00,1.619019985198974609e+00,1.199999969685450196e-04
1.740949988365173340e+00,1.618999958038330078e+00,1.199999969685450196e-04
1.742159962654113770e+00,1.618989944458007812e+00,1.199999969685450196e-04
1.743379950523376465e+00,1.618970036506652832e+00,1.199999969685450196e-04
1.744590044021606445e+00,1.618950009346008301e+00,1.199999969685450196e-04
1.745810031890869141e+00,1.618939995765686035e+00,1.199999969685450196e-04
1.747030019760131836e+00,1.618919968605041504e+00,1.199999969685450196e-04
1.748250007629394531e+00,1.618899941444396973e+00,1.199999969685450196e-04
1.749480009078979492e+00,1.618890047073364258e+00,1.199999969685450196e-04
1.750699996948242188e+00,1.618870019912719727e+00,1.199999969685450196e-04
1.751929998397827148e+00,1.618849992752075195e+00,1.199999969685450196e-04
1.753159999847412109e+00,1.618839979171752930e+00,1.199999969685450196e-04
1.754390001296997070e+00,1.618819952011108398e+00,1.199999969685450196e-04
1.755620002746582031e+00,1.618800044059753418e+00,1.199999969685450196e-04
1.756850004196166992e+00,1.618790030479431152e+00,1.199999969685450196e-04
1.758090019226074219e+00,1.618770003318786621e+00,1.199999969685450196e-04
1.759320020675659180e+00,1.618749976158142090e+00,1.199999969685450196e-04
1.760560035705566406e+00,1.618739962577819824e+00,1.199999969685450196e-04
1.761800050735473633e+00,1.618720054626464844e+00,1.199999969685450196e-04
1.763049960136413574e+00,1.618700027465820312e+00,1.199999969685450196e-04
1.764289975166320801e+00,1.618680000305175781e+00,1.199999969685450196e-04
1.765540003776550293e+00,1.618669986724853516e+00,1.300000003539025784e-04
1.766780018806457520e+00,1.618649959564208984e+00,1.300000003539025784e-04
1.768030047416687012e+00,1.618630051612854004e+00,1.300000003539025784e-04
1.769289970397949219e+00,1.618620038032531738e+00,1.300000003539025784e-04
1.770539999008178711e+00,1.618600010871887207e+00,1.300000003539025784e-04
1.771790027618408203e+00,1.618579983711242676e+00,1.300000003539025784e-04
1.773049950599670410e+00,1.618559956550598145e+00,1.300000003539025784e-04
1.774309992790222168e+00,1.618549942970275879e+00,1.300000003539025784e-04
1.775570034980773926e+00,1.618530035018920898e+00,1.300000003539025784e-04
1.776829957962036133e+00,1.618510007858276367e+00,1.300000003539025784e-04
1.778090000152587891e+00,1.618489980697631836e+00,1.300000003539025784e-04
1.779360055923461914e+00,1.618479967117309570e+00,1.300000003539025784e-04
1.780629992485046387e+00,1.618460059165954590e+00,1.300000003539025784e-04
1.781900048255920410e+00,1.618440032005310059e+00,1.300000003539025784e-04
1.783169984817504883e+00,1.618420004844665527e+00,1.300000003539025784e-04
1.784440040588378906e+00,1.618399977684020996e+00,1.300000003539025784e-04
1.785709977149963379e+00,1.618389964103698730e+00,1.300000003539025784e-04
1.786990046501159668e+00,1.618370056152343750e+00,1.300000003539025784e-04
1.788269996643066406e+00,1.618350028991699219e+00,1.300000003539025784e-04
1.789549946784973145e+00,1.618330001831054688e+00,1.300000003539025784e-04
1.790830016136169434e+00,1.618319988250732422e+00,1.300000003539025784e-04
1.792109966278076172e+00,1.618299961090087891e+00,1.300000003539025784e-04
1.793400049209594727e+00,1.618280053138732910e+00,1.300000003539025784e-04
1.794690012931823730e+00,1.618260025978088379e+00,1.300000003539025784e-04
1.795979976654052734e+00,1.618239998817443848e+00,1.300000003539025784e-04
1.797270059585571289e+00,1.618229985237121582e+00,1.300000003539025784e-04
1.798560023307800293e+00,1.618209958076477051e+00,1.300000003539025784e-04
1.799860000610351562e+00,1.618190050125122070e+00,1.300000003539025784e-04
1.801149964332580566e+00,1.618170022964477539e+00,1.300000003539025784e-04
1.802449941635131836e+00,1.618149995803833008e+00,1.300000003539025784e-04
1.803750038146972656e+00,1.618129968643188477e+00,1.300000003539025784e-04
1.805050015449523926e+00,1.618119955062866211e+00,1.300000003539025784e-04
1.806360006332397461e+00,1.618100047111511230e+00,1.300000003539025784e-04
1.807659983634948730e+00,1.618080019950866699e+00,1.300000003539025784e-04
1.808969974517822266e+00,1.618059992790222168e+00,1.300000003539025784e-04
1.810279965400695801e+00,1.618039965629577637e+00,1.400000037392601371e-04
1.811589956283569336e+00,1.618020057678222656e+00,1.400000037392601371e-04
1.812909960746765137e+00,1.618000030517578125e+00,1.400000037392601371e-04
1.814219951629638672e+00,1.617990016937255859e+00,1.400000037392601371e-04
1.815539956092834473e+00,1.617969989776611328e+00,1.400000037392601371e-04
1.816859960556030273e+00,1.617949962615966797e+00,1.400000037392601371e-04
1.818179965019226074e+00,1.617930054664611816e+00,1.400000037392601371e-04
1.819509983062744141e+00,1.617910027503967285e+00,1.400000037392601371e-04
1.820829987525939941e+00,1.617890000343322754e+00,1.400000037392601371e-04
1.822160005569458008e+00,1.617869973182678223e+00,1.400000037392601371e-04
1.823490023612976074e+00,1.617849946022033691e+00,1.400000037392601371e-04
1.824820041656494141e+00,1.617830038070678711e+00,1.400000037392601371e-04
1.826149940490722656e+00,1.617820024490356445e+00,1.400000037392601371e-04
1.827489972114562988e+00,1.617799997329711914e+00,1.400000037392601371e-04
1.828819990158081055e+00,1.617779970169067383e+00,1.400000037392601371e-04
1.830160021781921387e+00,1.617759943008422852e+00,1.400000037392601371e-04
1.831500053405761719e+00,1.617740035057067871e+00,1.400000037392601371e-04
1.832839965820312500e+00,1.617720007896423340e+00,1.400000037392601371e-04
1.834190011024475098e+00,1.617699980735778809e+00,1.400000037392601371e-04
1.835540056228637695e+00,1.617679953575134277e+00,1.400000037392601371e-04
1.836879968643188477e+00,1.617660045623779297e+00,1.400000037392601371e-04
1.838240027427673340e+00,1.617640018463134766e+00,1.400000037392601371e-04
1.839589953422546387e+00,1.617619991302490234e+00,1.400000037392601371e-04
1.840939998626708984e+00,1.617599964141845703e+00,1.400000037392601371e-04
1.842300057411193848e+00,1.617580056190490723e+00,1.400000037392601371e-04
1.843659996986389160e+00,1.617560029029846191e+00,1.400000037392601371e-04
1.845020055770874023e+00,1.617540001869201660e+00,1.400000037392601371e-04
1.846379995346069336e+00,1.617519974708557129e+00,1.400000037392601371e-04
1.847749948501586914e+00,1.617499947547912598e+00,1.400000037392601371e-04
1.849110007286071777e+00,1.617480039596557617e+00,1.400000037392601371e-04
1.850479960441589355e+00,1.617460012435913086e+00,1.400000037392601371e-04
1.851850032806396484e+00,1.617449998855590820e+00,1.400000037392601371e-04
1.853219985961914062e+00,1.617429971694946289e+00,1.500000071246176958e-04
1.854599952697753906e+00,1.617409944534301758e+00,1.500000071246176958e-04
1.855980038642883301e+00,1.617390036582946777e+00,1.500000071246176958e-04
1.857360005378723145e+00,1.617370009422302246e+00,1.500000071246176958e-04
1.858739972114562988e+00,1.617339968681335449e+00,1.500000071246176958e-04
1.860120058059692383e+00,1.617319941520690918e+00,1.500000071246176958e-04
1.861500024795532227e+00,1.617300033569335938e+00,1.500000071246176958e-04
1.862890005111694336e+00,1.617280006408691406e+00,1.500000071246176958e-04
1.864279985427856445e+00,1.617259979248046875e+00,1.500000071246176958e-04
1.865669965744018555e+00,1.617239952087402344e+00,1.500000071246176958e-04
1.867059946060180664e+00,1.617220044136047363e+00,1.500000071246176958e-04
1.868460059165954590e+00,1.617200016975402832e+00,1.500000071246176958e-04
1.869860053062438965e+00,1.617179989814758301e+00,1.500000071246176958e-04
1.871260046958923340e+00,1.617159962654113770e+00,1.500000071246176958e-04
1.872660040855407715e+00,1.617140054702758789e+00,1.500000071246176958e-04
1.874060034751892090e+00,1.617120027542114258e+00,1.500000071246176958e-04
1.875470042228698730e+00,1.617100000381469727e+00,1.500000071246176958e-04
1.876880049705505371e+00,1.617079973220825195e+00,1.500000071246176958e-04
1.878290057182312012e+00,1.617059946060180664e+00,1.500000071246176958e-04
1.879699945449829102e+00,1.617040038108825684e+00,1.500000071246176958e-04
1.881109952926635742e+00,1.617020010948181152e+00,1.500000071246176958e-04
1.882529973983764648e+00,1.616999983787536621e+00,1.500000071246176958e-04
1.883949995040893555e+00,1.616969943046569824e+00,1.500000071246176958e-04
1.885370016098022461e+00,1.616950035095214844e+00,1.500000071246176958e-04
1.886790037155151367e+00,1.616930007934570312e+00,1.500000071246176958e-04
1.888219952583312988e+00,1.616909980773925781e+00,1.500000071246176958e-04
1.889639973640441895e+00,1.616889953613281250e+00,1.500000071246176958e-04
1.891070008277893066e+00,1.616870045661926270e+00,1.500000071246176958e-04
1.892510056495666504e+00,1.616850018501281738e+00,1.500000071246176958e-04
1.893939971923828125e+00,1.616829991340637207e+00,1.599999959580600262e-04
1.895380020141601562e+00,1.616809964179992676e+00,1.599999959580600262e-04
1.896810054779052734e+00,1.616780042648315430e+00,1.599999959580600262e-04
1.898249983787536621e+00,1.616760015487670898e+00,1.599999959580600262e-04
1.899700045585632324e+00,1.616739988327026367e+00,1.599999959580600262e-04
1.901139974594116211e+00,1.616719961166381836e+00,1.599999959580600262e-04
1.902590036392211914e+00,1.616700053215026855e+00,1.599999959580600262e-04
1.904039978981018066e+00,1.616680026054382324e+00,1.599999959580600262e-04
1.905490040779113770e+00,1.616649985313415527e+00,1.599999959580600262e-04
1.906939983367919922e+00,1.616629958152770996e+00,1.599999959580600262e-04
1.908400058746337891e+00,1.616610050201416016e+00,1.599999959580600262e-04
1.909850001335144043e+00,1.616590023040771484e+00,1.599999959580600262e-04
1.911309957504272461e+00,1.616569995880126953e+00,1.599999959580600262e-04
1.912780046463012695e+00,1.616549968719482422e+00,1.599999959580600262e-04
1.914240002632141113e+00,1.616520047187805176e+00,1.599999959580600262e-04
1.915709972381591797e+00,1.616500020027160645e+00,1.599999959580600262e-04
1.917179942131042480e+00,1.616479992866516113e+00,1.599999959580600262e-04
1.918650031089782715e+00,1.616459965705871582e+00,1.599999959580600262e-04
1.920120000839233398e+00,1.616430044174194336e+00,1.599999959580600262e-04
1.921599984169006348e+00,1.616410017013549805e+00,1.599999959580600262e-04
1.923079967498779297e+00,1.616389989852905273e+00,1.599999959580600262e-04
1.924559950828552246e+00,1.616369962692260742e+00,1.599999959580600262e-04
1.926040053367614746e+00,1.616350054740905762e+00,1.599999959580600262e-04
1.927530050277709961e+00,1.616320013999938965e+00,1.599999959580600262e-04
1.929010033607482910e+00,1.616299986839294434e+00,1.599999959580600262e-04
1.930500030517578125e+00,1.616279959678649902e+00,1.599999959580600262e-04
1.931990027427673340e+00,1.616250038146972656e+00,1.699999993434175849e-04
1.933490037918090820e+00,1.616230010986328125e+00,1.699999993434175849e-04
1.934980034828186035e+00,1.616209983825683594e+00,1.699999993434175849e-04
1.936480045318603516e+00,1.616189956665039062e+00,1.699999993434175849e-04
1.937980055809020996e+00,1.616160035133361816e+00,1.699999993434175849e-04
1.939489960670471191e+00,1.616140007972717285e+00,1.699999993434175849e-04
1.940989971160888672e+00,1.616119980812072754e+00,1.699999993434175849e-04
1.942499995231628418e+00,1.616090059280395508e+00,1.699999993434175849e-04
1.944010019302368164e+00,1.616070032119750977e+00,1.699999993434175849e-04
1.945530056953430176e+00,1.616050004959106445e+00,1.699999993434175849e-04
1.947039961814880371e+00,1.616029977798461914e+00,1.699999993434175849e-04
1.948559999465942383e+00,1.616000056266784668e+00,1.699999993434175849e-04
1.950080037117004395e+00,1.615980029106140137e+00,1.699999993434175849e-04
1.951599955558776855e+00,1.615960001945495605e+00,1.699999993434175849e-04
1.953130006790161133e+00,1.615929961204528809e+00,1.699999993434175849e-04
1.954650044441223145e+00,1.615910053253173828e+00,1.699999993434175849e-04
1.956179976463317871e+00,1.615890026092529297e+00,1.699999993434175849e-04
1.957710027694702148e+00,1.615859985351562500e+00,1.699999993434175849e-04
1.959249973297119141e+00,1.615839958190917969e+00,1.699999993434175849e-04
1.960780024528503418e+00,1.615810036659240723e+00,1.699999993434175849e-04
1.962319970130920410e+00,1.615790009498596191e+00,1.699999993434175849e-04
1.963860034942626953e+00,1.615769982337951660e+00,1.699999993434175849e-04
1.965409994125366211e+00,1.615739941596984863e+00,1.699999993434175849e-04
1.966959953308105469e+00,1.615720033645629883e+00,1.699999993434175849e-04
1.968500018119812012e+00,1.615700006484985352e+00,1.800000027287751436e-04
1.970059990882873535e+00,1.615669965744018555e+00,1.800000027287751436e-04
1.971609950065612793e+00,1.615650057792663574e+00,1.800000027287751436e-04
1.973160028457641602e+00,1.615620017051696777e+00,1.800000027287751436e-04
1.974720001220703125e+00,1.615599989891052246e+00,1.800000027287751436e-04
1.976279973983764648e+00,1.615569949150085449e+00,1.800000027287751436e-04
1.977849960327148438e+00,1.615550041198730469e+00,1.800000027287751436e-04
1.979410052299499512e+00,1.615530014038085938e+00,1.800000027287751436e-04
1.980980038642883301e+00,1.615499973297119141e+00,1.800000027287751436e-04
1.982550024986267090e+00,1.615479946136474609e+00,1.800000027287751436e-04
1.984130024909973145e+00,1.615450024604797363e+00,1.800000027287751436e-04
1.985700011253356934e+00,1.615429997444152832e+00,1.800000027287751436e-04
1.987280011177062988e+00,1.615399956703186035e+00,1.800000027287751436e-04
1.988860011100769043e+00,1.615380048751831055e+00,1.800000027287751436e-04
1.990450024604797363e+00,1.615350008010864258e+00,1.800000027287751436e-04
1.992030024528503418e+00,1.615329980850219727e+00,1.800000027287751436e-04
1.993620038032531738e+00,1.615300059318542480e+00,1.800000027287751436e-04
1.995210051536560059e+00,1.615280032157897949e+00,1.800000027287751436e-04
1.996809959411621094e+00,1.615249991416931152e+00,1.800000027287751436e-04
1.998399972915649414e+00,1.615229964256286621e+00,1.800000027287751436e-04
2.000000000000000000e+00,1.615200042724609375e+00,1.800000027287751436e-04
2.001600027084350586e+00,1.615180015563964844e+00,1.800000027287751436e-04
2.003210067749023438e+00,1.615149974822998047e+00,1.800000027287751436e-04
2.004810094833374023e+00,1.615129947662353516e+00,1.900000061141327024e-04
2.006419897079467773e+00,1.615100026130676270e+00,1.900000061141327024e-04
2.008029937744140625e+00,1.615079998970031738e+00,1.900000061141327024e-04
2.009649991989135742e+00,1.615049958229064941e+00,1.900000061141327024e-04
2.011260032653808594e+00,1.615030050277709961e+00,1.900000061141327024e-04
2.012880086898803711e+00,1.615000009536743164e+00,1.900000061141327024e-04
2.014499902725219727e+00,1.614969968795776367e+00,1.900000061141327024e-04
2.016129970550537109e+00,1.614949941635131836e+00,1.900000061141327024e-04
2.017760038375854492e+00,1.614920020103454590e+00,1.900000061141327024e-04
2.019390106201171875e+00,1.614899992942810059e+00,1.900000061141327024e-04
2.021019935607910156e+00,1.614869952201843262e+00,1.900000061141327024e-04
