wavelength_in_um,n,k
1.567399978637695312e+00,2.029119968414306641e+00,2.999999924213625491e-05
1.568379998207092285e+00,2.029109954833984375e+00,2.999999924213625491e-05
1.569370031356811523e+00,2.029099941253662109e+00,2.999999924213625491e-05
1.570350050926208496e+00,2.029089927673339844e+00,2.999999924213625491e-05
1.571339964866638184e+00,2.029079914093017578e+00,2.999999924213625491e-05
1.572329998016357422e+00,2.029069900512695312e+00,2.999999924213625491e-05
1.573320031166076660e+00,2.029059886932373047e+00,2.999999924213625491e-05
1.574309945106506348e+00,2.029050111770629883e+00,2.999999924213625491e-05
1.575299978256225586e+00,2.029040098190307617e+00,2.999999924213625491e-05
1.576290011405944824e+00,2.029030084609985352e+00,2.999999924213625491e-05
1.577290058135986328e+00,2.029020071029663086e+00,2.999999924213625491e-05
1.578279972076416016e+00,2.029010057449340820e+00,2.999999924213625491e-05
1.579280018806457520e+00,2.029000043869018555e+00,2.999999924213625491e-05
1.580279946327209473e+00,2.028990030288696289e+00,2.999999924213625491e-05
1.581279993057250977e+00,2.028980016708374023e+00,2.999999924213625491e-05
1.582280039787292480e+00,2.028970003128051758e+00,2.999999924213625491e-05
1.583279967308044434e+00,2.028959989547729492e+00,2.999999924213625491e-05
1.584280014038085938e+00,2.028949975967407227e+00,2.999999924213625491e-05
1.585289955139160156e+00,2.028939962387084961e+00,2.999999924213625491e-05
1.586290001869201660e+00,2.028929948806762695e+00,2.999999924213625491e-05
1.587299942970275879e+00,2.028919935226440430e+00,2.999999924213625491e-05
1.588310003280639648e+00,2.028899908065795898e+00,2.999999924213625491e-05
1.589319944381713867e+00,2.028889894485473633e+00,2.999999924213625491e-05
1.590330004692077637e+00,2.028879880905151367e+00,2.999999924213625491e-05
1.591339945793151855e+00,2.028870105743408203e+00,2.999999924213625491e-05
1.592360019683837891e+00,2.028860092163085938e+00,2.999999924213625491e-05
1.593369960784912109e+00,2.028850078582763672e+00,2.999999924213625491e-05
1.594390034675598145e+00,2.028840065002441406e+00,2.999999924213625491e-05
1.595409989356994629e+00,2.028830051422119141e+00,2.999999924213625491e-05
1.596420049667358398e+00,2.028820037841796875e+00,2.999999924213625491e-05
1.597440004348754883e+00,2.028810024261474609e+00,2.999999924213625491e-05
1.598469972610473633e+00,2.028800010681152344e+00,2.999999924213625491e-05
1.599490046501159668e+00,2.028789997100830078e+00,2.999999924213625491e-05
1.600510001182556152e+00,2.028779983520507812e+00,2.999999924213625491e-05
1.601539969444274902e+00,2.028759956359863281e+00,2.999999924213625491e-05
1.602560043334960938e+00,2.028749942779541016e+00,2.999999924213625491e-05
1.603590011596679688e+00,2.028739929199218750e+00,2.999999924213625491e-05
1.604619979858398438e+00,2.028729915618896484e+00,2.999999924213625491e-05
1.605649948120117188e+00,2.028719902038574219e+00,2.999999924213625491e-05
1.606680035591125488e+00,2.028709888458251953e+00,2.999999924213625491e-05
1.607720017433166504e+00,2.028700113296508789e+00,2.999999924213625491e-05
1.608749985694885254e+00,2.028690099716186523e+00,2.999999924213625491e-05
1.609789967536926270e+00,2.028680086135864258e+00,2.999999924213625491e-05
1.610820055007934570e+00,2.028670072555541992e+00,2.999999924213625491e-05
1.611860036849975586e+00,2.028650045394897461e+00,2.999999924213625491e-05
1.612900018692016602e+00,2.028640031814575195e+00,2.999999924213625491e-05
1.613940000534057617e+00,2.028630018234252930e+00,2.999999924213625491e-05
1.614989995956420898e+00,2.028620004653930664e+00,2.999999924213625491e-05
1.616029977798461914e+00,2.028609991073608398e+00,2.999999924213625491e-05
1.617079973220825195e+00,2.028599977493286133e+00,2.999999924213625491e-05
1.618119955062866211e+00,2.028589963912963867e+00,2.999999924213625491e-05
1.619169950485229492e+00,2.028579950332641602e+00,2.999999924213625491e-05
1.620219945907592773e+00,2.028569936752319336e+00,2.999999924213625491e-05
1.621269941329956055e+00,2.028549909591674805e+00,2.999999924213625491e-05
1.622320055961608887e+00,2.028539896011352539e+00,2.999999924213625491e-05
1.623379945755004883e+00,2.028529882431030273e+00,2.999999924213625491e-05
1.624429941177368164e+00,2.028520107269287109e+00,2.999999924213625491e-05
1.625489950180053711e+00,2.028510093688964844e+00,2.999999924213625491e-05
1.626549959182739258e+00,2.028500080108642578e+00,2.999999924213625491e-05
1.627599954605102539e+00,2.028490066528320312e+00,2.999999924213625491e-05
1.628659963607788086e+00,2.028470039367675781e+00,2.999999924213625491e-05
1.629729986190795898e+00,2.028460025787353516e+00,2.999999924213625491e-05
1.630789995193481445e+00,2.028450012207031250e+00,2.999999924213625491e-05
1.631850004196166992e+00,2.028439998626708984e+00,2.999999924213625491e-05
1.632920026779174805e+00,2.028429985046386719e+00,2.999999924213625491e-05
1.633990049362182617e+00,2.028419971466064453e+00,2.999999924213625491e-05
1.635059952735900879e+00,2.028409957885742188e+00,2.999999924213625491e-05
1.636129975318908691e+00,2.028389930725097656e+00,2.999999924213625491e-05
1.637199997901916504e+00,2.028379917144775391e+00,2.999999924213625491e-05
1.638270020484924316e+00,2.028369903564453125e+00,2.999999924213625491e-05
1.639340043067932129e+00,2.028359889984130859e+00,2.999999924213625491e-05
1.640419960021972656e+00,2.028350114822387695e+00,2.999999924213625491e-05
1.641499996185302734e+00,2.028330087661743164e+00,2.999999924213625491e-05
1.642580032348632812e+00,2.028320074081420898e+00,2.999999924213625491e-05
1.643659949302673340e+00,2.028310060501098633e+00,2.999999924213625491e-05
1.644739985466003418e+00,2.028300046920776367e+00,2.999999924213625491e-05
1.645820021629333496e+00,2.028290033340454102e+00,2.999999924213625491e-05
1.646900057792663574e+00,2.028280019760131836e+00,2.999999924213625491e-05
1.647989988327026367e+00,2.028259992599487305e+00,2.999999924213625491e-05
1.649080038070678711e+00,2.028249979019165039e+00,2.999999924213625491e-05
1.650169968605041504e+00,2.028239965438842773e+00,2.999999924213625491e-05
1.651250004768371582e+00,2.028229951858520508e+00,2.999999924213625491e-05
1.652349948883056641e+00,2.028219938278198242e+00,2.999999924213625491e-05
1.653439998626708984e+00,2.028199911117553711e+00,2.999999924213625491e-05
1.654530048370361328e+00,2.028189897537231445e+00,2.999999924213625491e-05
1.655629992485046387e+00,2.028179883956909180e+00,2.999999924213625491e-05
1.656730055809020996e+00,2.028170108795166016e+00,2.999999924213625491e-05
1.657819986343383789e+00,2.028160095214843750e+00,2.999999924213625491e-05
1.658929944038391113e+00,2.028140068054199219e+00,2.999999924213625491e-05
1.660030007362365723e+00,2.028130054473876953e+00,2.999999924213625491e-05
1.661129951477050781e+00,2.028120040893554688e+00,2.999999924213625491e-05
1.662230014801025391e+00,2.028110027313232422e+00,2.999999924213625491e-05
1.663339972496032715e+00,2.028100013732910156e+00,2.999999924213625491e-05
1.664450049400329590e+00,2.028079986572265625e+00,2.999999924213625491e-05
1.665560007095336914e+00,2.028069972991943359e+00,2.999999924213625491e-05
1.666669964790344238e+00,2.028059959411621094e+00,2.999999924213625491e-05
1.667780041694641113e+00,2.028049945831298828e+00,2.999999924213625491e-05
1.668889999389648438e+00,2.028029918670654297e+00,2.999999924213625491e-05
1.670009970664978027e+00,2.028019905090332031e+00,2.999999924213625491e-05
1.671120047569274902e+00,2.028009891510009766e+00,2.999999924213625491e-05
1.672240018844604492e+00,2.028000116348266602e+00,2.999999924213625491e-05
1.673359990119934082e+00,2.027980089187622070e+00,2.999999924213625491e-05
1.674479961395263672e+00,2.027970075607299805e+00,2.999999924213625491e-05
1.675600051879882812e+00,2.027960062026977539e+00,2.999999924213625491e-05
1.676730036735534668e+00,2.027950048446655273e+00,2.999999924213625491e-05
1.677850008010864258e+00,2.027930021286010742e+00,2.999999924213625491e-05
1.678979992866516113e+00,2.027920007705688477e+00,2.999999924213625491e-05
1.680109977722167969e+00,2.027909994125366211e+00,2.999999924213625491e-05
1.681239962577819824e+00,2.027899980545043945e+00,2.999999924213625491e-05
1.682369947433471680e+00,2.027879953384399414e+00,2.999999924213625491e-05
1.683500051498413086e+00,2.027869939804077148e+00,2.999999924213625491e-05
1.684640049934387207e+00,2.027859926223754883e+00,2.999999924213625491e-05
1.685770034790039062e+00,2.027849912643432617e+00,2.999999924213625491e-05
1.686910033226013184e+00,2.027829885482788086e+00,2.999999924213625491e-05
1.688050031661987305e+00,2.027820110321044922e+00,2.999999924213625491e-05
1.689190030097961426e+00,2.027810096740722656e+00,2.999999924213625491e-05
1.690330028533935547e+00,2.027790069580078125e+00,2.999999924213625491e-05
1.691470026969909668e+00,2.027780055999755859e+00,2.999999924213625491e-05
1.692620038986206055e+00,2.027770042419433594e+00,2.999999924213625491e-05
1.693770051002502441e+00,2.027760028839111328e+00,2.999999924213625491e-05
1.694919943809509277e+00,2.027740001678466797e+00,2.999999924213625491e-05
1.696069955825805664e+00,2.027729988098144531e+00,2.999999924213625491e-05
1.697219967842102051e+00,2.027719974517822266e+00,2.999999924213625491e-05
1.698369979858398438e+00,2.027699947357177734e+00,2.999999924213625491e-05
1.699519991874694824e+00,2.027689933776855469e+00,2.999999924213625491e-05
1.700680017471313477e+00,2.027679920196533203e+00,2.999999924213625491e-05
1.701840043067932129e+00,2.027659893035888672e+00,2.999999924213625491e-05
1.702999949455261230e+00,2.027650117874145508e+00,2.999999924213625491e-05
1.704159975051879883e+00,2.027640104293823242e+00,2.999999924213625491e-05
1.705320000648498535e+00,2.027620077133178711e+00,2.999999924213625491e-05
1.706480026245117188e+00,2.027610063552856445e+00,2.999999924213625491e-05
1.707649946212768555e+00,2.027600049972534180e+00,2.999999924213625491e-05
1.708819985389709473e+00,2.027590036392211914e+00,2.999999924213625491e-05
1.709990024566650391e+00,2.027570009231567383e+00,2.999999924213625491e-05
1.711159944534301758e+00,2.027559995651245117e+00,2.999999924213625491e-05
1.712329983711242676e+00,2.027549982070922852e+00,2.999999924213625491e-05
1.713500022888183594e+00,2.027529954910278320e+00,2.999999924213625491e-05
1.714679956436157227e+00,2.027519941329956055e+00,2.999999924213625491e-05
1.715849995613098145e+00,2.027499914169311523e+00,2.999999924213625491e-05
1.717030048370361328e+00,2.027489900588989258e+00,2.999999924213625491e-05
1.718209981918334961e+00,2.027479887008666992e+00,2.999999924213625491e-05
1.719390034675598145e+00,2.027460098266601562e+00,2.999999924213625491e-05
1.720579981803894043e+00,2.027450084686279297e+00,2.999999924213625491e-05
1.721760034561157227e+00,2.027440071105957031e+00,2.999999924213625491e-05
1.722949981689453125e+00,2.027420043945312500e+00,2.999999924213625491e-05
1.724140048027038574e+00,2.027410030364990234e+00,2.999999924213625491e-05
1.725329995155334473e+00,2.027400016784667969e+00,2.999999924213625491e-05
1.726519942283630371e+00,2.027379989624023438e+00,2.999999924213625491e-05
1.727710008621215820e+00,2.027369976043701172e+00,2.999999924213625491e-05
1.728909969329833984e+00,2.027359962463378906e+00,2.999999924213625491e-05
1.730100035667419434e+00,2.027339935302734375e+00,2.999999924213625491e-05
1.731299996376037598e+00,2.027329921722412109e+00,2.999999924213625491e-05
1.732499957084655762e+00,2.027309894561767578e+00,2.999999924213625491e-05
1.733700037002563477e+00,2.027299880981445312e+00,2.999999924213625491e-05
1.734910011291503906e+00,2.027290105819702148e+00,2.999999924213625491e-05
1.736109972000122070e+00,2.027270078659057617e+00,2.999999924213625491e-05
1.737319946289062500e+00,2.027260065078735352e+00,2.999999924213625491e-05
1.738530039787292480e+00,2.027240037918090820e+00,2.999999924213625491e-05
1.739740014076232910e+00,2.027230024337768555e+00,2.999999924213625491e-05
1.740949988365173340e+00,2.027220010757446289e+00,2.999999924213625491e-05
1.742159962654113770e+00,2.027199983596801758e+00,3.999999898951500654e-05
1.743379950523376465e+00,2.027189970016479492e+00,3.999999898951500654e-05
1.744590044021606445e+00,2.027169942855834961e+00,3.999999898951500654e-05
1.745810031890869141e+00,2.027159929275512695e+00,3.999999898951500654e-05
1.747030019760131836e+00,2.027149915695190430e+00,3.999999898951500654e-05
1.748250007629394531e+00,2.027129888534545898e+00,3.999999898951500654e-05
1.749480009078979492e+00,2.027120113372802734e+00,3.999999898951500654e-05
1.750699996948242188e+00,2.027100086212158203e+00,3.999999898951500654e-05
1.751929998397827148e+00,2.027090072631835938e+00,3.999999898951500654e-05
1.753159999847412109e+00,2.027070045471191406e+00,3.999999898951500654e-05
1.754390001296997070e+00,2.027060031890869141e+00,3.999999898951500654e-05
1.755620002746582031e+00,2.027050018310546875e+00,3.999999898951500654e-05
1.756850004196166992e+00,2.027029991149902344e+00,3.999999898951500654e-05
1.758090019226074219e+00,2.027019977569580078e+00,3.999999898951500654e-05
1.759320020675659180e+00,2.026999950408935547e+00,3.999999898951500654e-05
1.760560035705566406e+00,2.026989936828613281e+00,3.999999898951500654e-05
1.761800050735473633e+00,2.026969909667968750e+00,3.999999898951500654e-05
1.763049960136413574e+00,2.026959896087646484e+00,3.999999898951500654e-05
1.764289975166320801e+00,2.026940107345581055e+00,3.999999898951500654e-05
1.765540003776550293e+00,2.026930093765258789e+00,3.999999898951500654e-05
1.766780018806457520e+00,2.026910066604614258e+00,3.999999898951500654e-05
1.768030047416687012e+00,2.026900053024291992e+00,3.999999898951500654e-05
1.769289970397949219e+00,2.026880025863647461e+00,3.999999898951500654e-05
1.770539999008178711e+00,2.026870012283325195e+00,3.999999898951500654e-05
1.771790027618408203e+00,2.026849985122680664e+00,3.999999898951500654e-05
1.773049950599670410e+00,2.026839971542358398e+00,3.999999898951500654e-05
1.774309992790222168e+00,2.026819944381713867e+00,3.999999898951500654e-05
1.775570034980773926e+00,2.026809930801391602e+00,3.999999898951500654e-05
1.776829957962036133e+00,2.026799917221069336e+00,3.999999898951500654e-05
1.778090000152587891e+00,2.026779890060424805e+00,3.999999898951500654e-05
1.779360055923461914e+00,2.026770114898681641e+00,3.999999898951500654e-05
1.780629992485046387e+00,2.026750087738037109e+00,3.999999898951500654e-05
1.781900048255920410e+00,2.026730060577392578e+00,3.999999898951500654e-05
1.783169984817504883e+00,2.026720046997070312e+00,3.999999898951500654e-05
1.784440040588378906e+00,2.026700019836425781e+00,3.999999898951500654e-05
1.785709977149963379e+00,2.026690006256103516e+00,3.999999898951500654e-05
1.786990046501159668e+00,2.026669979095458984e+00,3.999999898951500654e-05
1.788269996643066406e+00,2.026659965515136719e+00,3.999999898951500654e-05
1.789549946784973145e+00,2.026639938354492188e+00,3.999999898951500654e-05
1.790830016136169434e+00,2.026629924774169922e+00,3.999999898951500654e-05
1.792109966278076172e+00,2.026609897613525391e+00,3.999999898951500654e-05
1.793400049209594727e+00,2.026599884033203125e+00,3.999999898951500654e-05
1.794690012931823730e+00,2.026580095291137695e+00,3.999999898951500654e-05
1.795979976654052734e+00,2.026570081710815430e+00,3.999999898951500654e-05
1.797270059585571289e+00,2.026550054550170898e+00,3.999999898951500654e-05
1.798560023307800293e+00,2.026540040969848633e+00,3.999999898951500654e-05
1.799860000610351562e+00,2.026520013809204102e+00,3.999999898951500654e-05
1.801149964332580566e+00,2.026499986648559570e+00,3.999999898951500654e-05
1.802449941635131836e+00,2.026489973068237305e+00,3.999999898951500654e-05
1.803750038146972656e+00,2.026469945907592773e+00,3.999999898951500654e-05
1.805050015449523926e+00,2.026459932327270508e+00,3.999999898951500654e-05
1.806360006332397461e+00,2.026439905166625977e+00,3.999999898951500654e-05
1.807659983634948730e+00,2.026429891586303711e+00,3.999999898951500654e-05
1.808969974517822266e+00,2.026410102844238281e+00,3.999999898951500654e-05
1.810279965400695801e+00,2.026390075683593750e+00,3.999999898951500654e-05
1.811589956283569336e+00,2.026380062103271484e+00,3.999999898951500654e-05
1.812909960746765137e+00,2.026360034942626953e+00,3.999999898951500654e-05
1.814219951629638672e+00,2.026350021362304688e+00,3.999999898951500654e-05
1.815539956092834473e+00,2.026329994201660156e+00,3.999999898951500654e-05
1.816859960556030273e+00,2.026309967041015625e+00,3.999999898951500654e-05
1.818179965019226074e+00,2.026299953460693359e+00,3.999999898951500654e-05
1.819509983062744141e+00,2.026279926300048828e+00,3.999999898951500654e-05
1.820829987525939941e+00,2.026269912719726562e+00,3.999999898951500654e-05
1.822160005569458008e+00,2.026249885559082031e+00,3.999999898951500654e-05
1.823490023612976074e+00,2.026230096817016602e+00,3.999999898951500654e-05
1.824820041656494141e+00,2.026220083236694336e+00,3.999999898951500654e-05
1.826149940490722656e+00,2.026200056076049805e+00,3.999999898951500654e-05
1.827489972114562988e+00,2.026190042495727539e+00,3.999999898951500654e-05
1.828819990158081055e+00,2.026170015335083008e+00,3.999999898951500654e-05
1.830160021781921387e+00,2.026149988174438477e+00,3.999999898951500654e-05
1.831500053405761719e+00,2.026139974594116211e+00,3.999999898951500654e-05
1.832839965820312500e+00,2.026119947433471680e+00,3.999999898951500654e-05
1.834190011024475098e+00,2.026099920272827148e+00,3.999999898951500654e-05
1.835540056228637695e+00,2.026089906692504883e+00,3.999999898951500654e-05
1.836879968643188477e+00,2.026070117950439453e+00,3.999999898951500654e-05
1.838240027427673340e+00,2.026050090789794922e+00,3.999999898951500654e-05
1.839589953422546387e+00,2.026040077209472656e+00,3.999999898951500654e-05
1.840939998626708984e+00,2.026020050048828125e+00,3.999999898951500654e-05
1.842300057411193848e+00,2.026000022888183594e+00,3.999999898951500654e-05
1.843659996986389160e+00,2.025990009307861328e+00,3.999999898951500654e-05
1.845020055770874023e+00,2.025969982147216797e+00,3.999999898951500654e-05
1.846379995346069336e+00,2.025949954986572266e+00,3.999999898951500654e-05
1.847749948501586914e+00,2.025939941406250000e+00,3.999999898951500654e-05
1.849110007286071777e+00,2.025919914245605469e+00,3.999999898951500654e-05
1.850479960441589355e+00,2.025899887084960938e+00,3.999999898951500654e-05
1.851850032806396484e+00,2.025890111923217773e+00,3.999999898951500654e-05
1.853219985961914062e+00,2.025870084762573242e+00,3.999999898951500654e-05
1.854599952697753906e+00,2.025850057601928711e+00,3.999999898951500654e-05
1.855980038642883301e+00,2.025830030441284180e+00,3.999999898951500654e-05
1.857360005378723145e+00,2.025820016860961914e+00,3.999999898951500654e-05
1.858739972114562988e+00,2.025799989700317383e+00,3.999999898951500654e-05
1.860120058059692383e+00,2.025779962539672852e+00,3.999999898951500654e-05
1.861500024795532227e+00,2.025769948959350586e+00,3.999999898951500654e-05
1.862890005111694336e+00,2.025749921798706055e+00,3.999999898951500654e-05
1.864279985427856445e+00,2.025729894638061523e+00,3.999999898951500654e-05
1.865669965744018555e+00,2.025710105895996094e+00,3.999999898951500654e-05
1.867059946060180664e+00,2.025700092315673828e+00,3.999999898951500654e-05
1.868460059165954590e+00,2.025680065155029297e+00,3.999999898951500654e-05
1.869860053062438965e+00,2.025660037994384766e+00,3.999999898951500654e-05
1.871260046958923340e+00,2.025640010833740234e+00,3.999999898951500654e-05
1.872660040855407715e+00,2.025629997253417969e+00,3.999999898951500654e-05
1.874060034751892090e+00,2.025609970092773438e+00,3.999999898951500654e-05
1.875470042228698730e+00,2.025589942932128906e+00,3.999999898951500654e-05
1.876880049705505371e+00,2.025569915771484375e+00,3.999999898951500654e-05
1.878290057182312012e+00,2.025559902191162109e+00,3.999999898951500654e-05
1.879699945449829102e+00,2.025540113449096680e+00,3.999999898951500654e-05
1.881109952926635742e+00,2.025520086288452148e+00,3.999999898951500654e-05
1.882529973983764648e+00,2.025500059127807617e+00,3.999999898951500654e-05
1.883949995040893555e+00,2.025480031967163086e+00,3.999999898951500654e-05
1.885370016098022461e+00,2.025470018386840820e+00,3.999999898951500654e-05
1.886790037155151367e+00,2.025449991226196289e+00,3.999999898951500654e-05
1.888219952583312988e+00,2.025429964065551758e+00,3.999999898951500654e-05
1.889639973640441895e+00,2.025409936904907227e+00,3.999999898951500654e-05
1.891070008277893066e+00,2.025389909744262695e+00,4.999999873689375818e-05
1.892510056495666504e+00,2.025379896163940430e+00,4.999999873689375818e-05
1.893939971923828125e+00,2.025360107421875000e+00,4.999999873689375818e-05
1.895380020141601562e+00,2.025340080261230469e+00,4.999999873689375818e-05
1.896810054779052734e+00,2.025320053100585938e+00,4.999999873689375818e-05
1.898249983787536621e+00,2.025300025939941406e+00,4.999999873689375818e-05
1.899700045585632324e+00,2.025279998779296875e+00,4.999999873689375818e-05
1.901139974594116211e+00,2.025269985198974609e+00,4.999999873689375818e-05
1.902590036392211914e+00,2.025249958038330078e+00,4.999999873689375818e-05
1.904039978981018066e+00,2.025229930877685547e+00,4.999999873689375818e-05
1.905490040779113770e+00,2.025209903717041016e+00,4.999999873689375818e-05
1.906939983367919922e+00,2.025190114974975586e+00,4.999999873689375818e-05
1.908400058746337891e+00,2.025170087814331055e+00,4.999999873689375818e-05
1.909850001335144043e+00,2.025150060653686523e+00,4.999999873689375818e-05
1.911309957504272461e+00,2.025140047073364258e+00,4.999999873689375818e-05
1.912780046463012695e+00,2.025120019912719727e+00,4.999999873689375818e-05
1.914240002632141113e+00,2.025099992752075195e+00,4.999999873689375818e-05
1.915709972381591797e+00,2.025079965591430664e+00,4.999999873689375818e-05
1.917179942131042480e+00,2.025059938430786133e+00,4.999999873689375818e-05
1.918650031089782715e+00,2.025039911270141602e+00,4.999999873689375818e-05
1.920120000839233398e+00,2.025019884109497070e+00,4.999999873689375818e-05
1.921599984169006348e+00,2.025000095367431641e+00,4.999999873689375818e-05
1.923079967498779297e+00,2.024980068206787109e+00,4.999999873689375818e-05
1.924559950828552246e+00,2.024970054626464844e+00,4.999999873689375818e-05
1.926040053367614746e+00,2.024950027465820312e+00,4.999999873689375818e-05
1.927530050277709961e+00,2.024930000305175781e+00,4.999999873689375818e-05
1.929010033607482910e+00,2.024909973144531250e+00,4.999999873689375818e-05
1.930500030517578125e+00,2.024889945983886719e+00,4.999999873689375818e-05
1.931990027427673340e+00,2.024869918823242188e+00,4.999999873689375818e-05
1.933490037918090820e+00,2.024849891662597656e+00,4.999999873689375818e-05
1.934980034828186035e+00,2.024830102920532227e+00,4.999999873689375818e-05
1.936480045318603516e+00,2.024810075759887695e+00,4.999999873689375818e-05
1.937980055809020996e+00,2.024790048599243164e+00,4.999999873689375818e-05
1.939489960670471191e+00,2.024770021438598633e+00,4.999999873689375818e-05
1.940989971160888672e+00,2.024749994277954102e+00,4.999999873689375818e-05
1.942499995231628418e+00,2.024729967117309570e+00,4.999999873689375818e-05
1.944010019302368164e+00,2.024709939956665039e+00,4.999999873689375818e-05
1.945530056953430176e+00,2.024689912796020508e+00,4.999999873689375818e-05
1.947039961814880371e+00,2.024669885635375977e+00,4.999999873689375818e-05
1.948559999465942383e+00,2.024650096893310547e+00,4.999999873689375818e-05
1.950080037117004395e+00,2.024630069732666016e+00,4.999999873689375818e-05
1.951599955558776855e+00,2.024610042572021484e+00,4.999999873689375818e-05
1.953130006790161133e+00,2.024590015411376953e+00,4.999999873689375818e-05
1.954650044441223145e+00,2.024569988250732422e+00,4.999999873689375818e-05
1.956179976463317871e+00,2.024549961090087891e+00,4.999999873689375818e-05
1.957710027694702148e+00,2.024529933929443359e+00,4.999999873689375818e-05
1.959249973297119141e+00,2.024509906768798828e+00,4.999999873689375818e-05
1.960780024528503418e+00,2.024490118026733398e+00,4.999999873689375818e-05
1.962319970130920410e+00,2.024470090866088867e+00,4.999999873689375818e-05
1.963860034942626953e+00,2.024450063705444336e+00,4.999999873689375818e-05
1.965409994125366211e+00,2.024430036544799805e+00,4.999999873689375818e-05
1.966959953308105469e+00,2.024410009384155273e+00,4.999999873689375818e-05
1.968500018119812012e+00,2.024389982223510742e+00,4.999999873689375818e-05
1.970059990882873535e+00,2.024369955062866211e+00,4.999999873689375818e-05
1.971609950065612793e+00,2.024349927902221680e+00,4.999999873689375818e-05
1.973160028457641602e+00,2.024329900741577148e+00,4.999999873689375818e-05
1.974720001220703125e+00,2.024310111999511719e+00,4.999999873689375818e-05
1.976279973983764648e+00,2.024290084838867188e+00,4.999999873689375818e-05
1.977849960327148438e+00,2.024270057678222656e+00,4.999999873689375818e-05
1.979410052299499512e+00,2.024250030517578125e+00,4.999999873689375818e-05
1.980980038642883301e+00,2.024219989776611328e+00,4.999999873689375818e-05
1.982550024986267090e+00,2.024199962615966797e+00,4.999999873689375818e-05
1.984130024909973145e+00,2.024179935455322266e+00,4.999999873689375818e-05
1.985700011253356934e+00,2.024159908294677734e+00,4.999999873689375818e-05
1.987280011177062988e+00,2.024139881134033203e+00,4.999999873689375818e-05
1.988860011100769043e+00,2.024120092391967773e+00,4.999999873689375818e-05
1.990450024604797363e+00,2.024100065231323242e+00,4.999999873689375818e-05
1.992030024528503418e+00,2.024080038070678711e+00,4.999999873689375818e-05
1.993620038032531738e+00,2.024060010910034180e+00,4.999999873689375818e-05
1.995210051536560059e+00,2.024029970169067383e+00,4.999999873689375818e-05
1.996809959411621094e+00,2.024009943008422852e+00,4.999999873689375818e-05
1.998399972915649414e+00,2.023989915847778320e+00,4.999999873689375818e-05
2.000000000000000000e+00,2.023969888687133789e+00,4.999999873689375818e-05
2.001600027084350586e+00,2.023950099945068359e+00,4.999999873689375818e-05
2.003210067749023438e+00,2.023930072784423828e+00,4.999999873689375818e-05
2.004810094833374023e+00,2.023900032043457031e+00,4.999999873689375818e-05
2.006419897079467773e+00,2.023880004882812500e+00,4.999999873689375818e-05
2.008029937744140625e+00,2.023859977722167969e+00,4.999999873689375818e-05
2.009649991989135742e+00,2.023839950561523438e+00,4.999999873689375818e-05
2.011260032653808594e+00,2.023819923400878906e+00,4.999999873689375818e-05
2.012880086898803711e+00,2.023799896240234375e+00,4.999999873689375818e-05
2.014499902725219727e+00,2.023770093917846680e+00,4.999999873689375818e-05
2.016129970550537109e+00,2.023750066757202148e+00,4.999999873689375818e-05
2.017760038375854492e+00,2.023730039596557617e+00,5.999999848427250981e-05
2.019390106201171875e+00,2.023710012435913086e+00,5.999999848427250981e-05
