A3,,,,,Averses {loc|très localisées}
A4,,,,,Averses de neige {locNeige|très localisées}
A5,,,,,Temps orageux {locOrages|par endroits}
A1,A2,,,,"Précipitations, parfois neigeuses {locNeige|par endroits}"
A1,A3,,,,Passages pluvieux {loc|très localisés}
A1,A4,,,,"Pluie, et averses de neige {locNeige|très localisées}"
A1,A5,,,,"Pluie, et orages {locOrages|très localisés}"
A1,B1,,,,"Pluie {loc|très localisée}, parfois verglaçante {locVerglas|par endroits}"
A1,B2,,,,"Pluie, et averses de grésil {locOrages|très localisées}"
A1,B3,,,,"Pluie, et averses de grêle {locOrages|très localisées}"
A1,B4,,,,"Pluie, et orages avec grêle {locOrages|très localisés}"
A1,B5,,,,"Pluie, et orages violents {locOrages|très localisés}"
A2,A3,,,,"Précipitations, parfois neigeuses {locNeige|par endroits}"
A2,A4,,,,Épisodes neigeux {locNeige|très localisés}
A2,A5,,,,"Orages {locOrages|très localisés}, et passages neigeux {locNeige|par endroits}"
A2,B1,,,,"Précipitations verglaçantes {locVerglas|très localisées}, et neige {locNeige|par endroits}"
A2,B2,,,,"Averses de grésil {locOrages|très localisées}, et neige {locNeige|par endroits}"
A2,B3,,,,"Averses de grêle {locOrages|très localisées}, et neige {locNeige|par endroits}"
A2,B4,,,,"Giboulées orageuses {locOrages|très localisées}, et neige {locNeige|par endroits}"
A2,B5,,,,"Orages violents {locOrages|très localisés}, et neige {locNeige|par endroits}"
A3,A4,,,,"Averses, parfois neigeuses {locNeige|par endroits}"
A3,A5,,,,"Averses, et orages {locOrages|très localisés}"
A3,B1,,,,"Précipitations verglaçantes {locVerglas|très localisées}, et averses {loc|par endroits}"
A3,B2,,,,"Averses, avec parfois du grésil {locOrages|par endroits}"
A3,B3,,,,"Averses, avec risque de grêle {locOrages|très localisé}"
A3,B4,,,,"Averses, et orages avec grêle {locOrages|très localisés}"
A3,B5,,,,"Averses, et orages violents {locOrages|très localisés}"
A4,A5,,,,"Orages {locOrages|très localisés}, et passages neigeux {locNeige|par endroits}"
A4,B1,,,,"Précipitations verglaçantes {locVerglas|très localisées}, et neige {locNeige|par endroits}"
A4,B2,,,,Giboulées neigeuses {loc|très localisées}
A4,B3,,,,Fortes giboulées neigeuses {loc|très localisées}
A4,B4,,,,"Orages {locOrages|très localisés}, et giboulées neigeuses {locNeige|par endroits}"
A4,B5,,,,"Orages violents {locOrages|très localisés}, et averses de neige {locNeige|par endroits}"
A5,B1,,,,"Précipitations verglaçantes {locVerglas|très localisées}, et orages {locOrages|par endroits}"
A5,B2,,,,Orages et averses de grésil {locOrages|très localisés}
A5,B3,,,,Orages et averses de grêle {locOrages|très localisés}
A5,B4,,,,Temps orageux avec grêle possible {locOrages|par endroits}
A5,B5,,,,"Orages, parfois violents {locOrages|très localisés}"
A1,A2,A3,,,"Précipitations, parfois neigeuses {locNeige|par endroits}"
A1,A2,A4,,,"Précipitations, parfois neigeuses {locNeige|par endroits}"
A1,A2,A5,,,"Orages {locOrages|très localisés}, et précipitations, parfois neigeuses {locNeige|par endroits}"
A1,A2,B1,,,"Précipitations verglaçantes {locVerglas|très localisées}, et neige {locNeige|par endroits}"
A1,A2,B2,,,"Précipitations, avec risque de grésil {locOrages|très localisé}, et sous forme neigeuse {locNeige|par endroits}"
A1,A2,B3,,,"Précipitations, avec risque de grêle {locOrages|très localisé}, et sous forme neigeuse {locNeige|par endroits}"
A1,A2,B4,,,"Giboulées orageuses {locOrages|très localisées}, pluie, mêlée de neige {locNeige|par endroits}"
A1,A2,B5,,,"Violentes giboulées orageuses {locOrages|très localisées}, pluie, mêlée de neige {locNeige|par endroits}"
A1,A3,A4,,,"Averses, mêlées de neige {locNeige|par endroits}"
A1,A3,A5,,,Temps pluvieux avec orages {locOrages|très localisés}
A1,A3,B1,,,"Précipitations {loc|très localisées}, parfois verglaçantes {locVerglas|par endroits}"
A1,A3,B2,,,Temps pluvieux avec averses de grésil {locOrages|très localisées}
A1,A3,B3,,,Temps pluvieux avec averses de grêle {locOrages|très localisées}
A1,A3,B4,,,Temps pluvieux avec orages de grêle {locOrages|très localisés}
A1,A3,B5,,,Temps pluvieux avec orages violents {locOrages|très localisés}
A1,A4,A5,,,"Orages {locOrages|très localisés}, et précipitations, parfois mêlées de neige {locNeige|par endroits}"
A1,A4,B1,,,"Précipitations, parfois verglaçantes {locVerglas|par endroits}, et passages neigeux {locNeige|très localisés}"
A1,A4,B2,,,"Précipitations, avec risque de grésil {locOrages|très localisé}, et passages neigeux {locNeige|par endroits}"
A1,A4,B3,,,"Précipitations, avec risque de grêle {locOrages|très localisé}, et passages neigeux {locNeige|par endroits}"
A1,A4,B4,,,"Orages avec grêle {locOrages|très localisés}, et précipitations, parfois neigeuses {locNeige|par endroits}"
A1,A4,B5,,,"Orages violents {locOrages|très localisés}, et précipitations, parfois neigeuses {locNeige|par endroits}"
A1,A5,B1,,,"Pluie parfois verglaçante {locVerglas|par endroits}, et orages {locOrages|très localisés}"
A1,A5,B2,,,"Pluie, et orages avec risque de grésil {locOrages|très localisés}"
A1,A5,B3,,,"Pluie, et orages avec risque de grêle {locOrages|très localisés}"
A1,A5,B4,,,"Pluie, et orages avec risque de grêle {locOrages|très localisés}"
A1,A5,B5,,,"Pluie, et orages parfois violents {locOrages|très localisés}"
A1,B1,B2,,,"Pluie, parfois verglaçante {locVerglas|par endroits}, et averses de grésil {locOrages|très localisées}"
A1,B1,B3,,,"Pluie, parfois verglaçante {locVerglas|par endroits}, et averses de grêle {locOrages|très localisées}"
A1,B1,B4,,,"Pluie, parfois verglaçante {locVerglas|par endroits}, et orages de grêle {locOrages|très localisés}"
A1,B1,B5,,,"Pluie, parfois verglaçante {locVerglas|par endroits}, et orages violents {locOrages|très localisés}"
A1,B2,B3,,,"Pluie, avec averses de grêle et de grésil {locOrages|très localisées}"
A1,B2,B4,,,"Pluie, avec averses de grésil et orages de grêle {locOrages|très localisés}"
A1,B2,B5,,,"Pluie, avec averses de grésil et orages violents {locOrages|très localisés}"
A1,B3,B4,,,"Pluie, avec averses et orages de grêle {locOrages|très localisés}"
A1,B3,B5,,,"Pluie, avec averses de grêle et orages violents {locOrages|très localisés}"
A1,B4,B5,,,"Pluie, avec orages violents avec risque de grêle {locOrages|très localisé}"
A2,A3,A4,,,"Précipitations, parfois neigeuses {locNeige|par endroits}"
A2,A3,A5,,,"Orages {locOrages|très localisés}, et précipitations, parfois neigeuses {locNeige|par endroits}"
A2,A3,B1,,,"Précipitations, parfois verglaçantes {locVerglas|par endroits}, et sous forme neigeuse {locNeige|très localement}"
A2,A3,B2,,,"Averses, risque de grésil {locOrages|très localisé}, et passages neigeux {locNeige|par endroits}"
A2,A3,B3,,,"Averses, risque de grêle {locOrages|très localisé}, et passages neigeux {locNeige|par endroits}"
A2,A3,B4,,,"Giboulées orageuses {locOrages|très localisées}, et passages neigeux {locNeige|par endroits}"
A2,A3,B5,,,"Violentes giboulées orageuses {locOrages|très localisées}, et passages neigeux {locNeige|par endroits}"
A2,A4,A5,,,"Orages {locOrages|très localisés}, et précipitations, parfois neigeuses {locNeige|par ednroits}"
A2,A4,B1,,,"Précipitations, parfois verglaçantes {locVerglas|par endroits}, et sous forme neigeuse {locNeige|très localement}"
A2,A4,B2,,,"Averses de grésil {locOrages|très localisées}, et passages neigeux {locNeige|par endroits}"
A2,A4,B3,,,"Averses de grêle {locOrages|très localisées}, et passages neigeux {locNeige|par endroits}"
A2,A4,B4,,,"Giboulées orageuses {locOrages|très localisées}, et passages neigeux {locNeige|par endroits}"
A2,A4,B5,,,"Violentes giboulées orageuses {locOrages|très localisées}, et passages neigeux {locNeige|par ednroits}"
A2,A5,B1,,,"Orages {locOrages|très localisés}, précipitations verglaçantes {locVerglas|par endroits}, et passages neigeux {locNeige|très localement}"
A2,A5,B2,,,"Giboulées orageuses {locOrages|très localisées}, et passages neigeux {locNeige|par endroits}"
A2,A5,B3,,,"Fortes giboulées orageuses {locOrages|très localisées}, et passages neigeux {locNeige|par endroits}"
A2,A5,B4,,,"Fortes giboulées orageuses {locOrages|très localisées}, et passages neigeux {locNeige|par endroits}"
A2,A5,B5,,,"Orages violents {locOrages|très localisés}, et passages neigeux {locNeige|par endroits}"
A2,B1,B2,,,"Précipitations, parfois verglaçantes {locVerglas|par endroits} ou avec grésil {locOrages|très localisé}, et sous forme neigeuse {locNeige|très localement}"
A2,B1,B3,,,"Précipitations, parfois verglaçantes {locVerglas|par endroits} ou avec grêle {locOrages|très localisée}, et sous forme neigeuse {locNeige|très localement}"
A2,B1,B4,,,"Pluie verglaçante {locVerglas|très localisée}, giboulées orageuses {locOrages|par endroits}, et passages neigeux {locNeige|très localement}"
A2,B1,B5,,,"Orages violents {locOrages|très localisés}, précipitations verglaçantes {locVerglas|par endroits}, et passages neigeux {locNeige|très localement}"
A2,B2,B3,,,"Giboulées orageuses {locOrages|très localisées}, et passages neigeux {locNeige|par endroits}"
A2,B2,B4,,,"Giboulées orageuses {locOrages|très localisées}, et passages neigeux {locNeige|par endroits}"
A2,B2,B5,,,"Orages violentsl {locOrages|très localisés}, et passages neigeux {locNeige|par endroits}"
A2,B3,B4,,,"Fortes giboulées orageuses {locOrages|très localisées}, et passages neigeux {locNeige|par endroits}"
A2,B3,B5,,,"Orages violents avec risque de grêle {locOrages|très localisés}, et passages neigeux {locNeige|par endroits}"
A2,B4,B5,,,"Orages {locOrages|très localisés}, et précipitations parfois neigeuses {locNeige|par endroits}"
A3,A4,A5,,,"Orages {locOrages|très localisés}, et averses parfois neigeuses {locNeige|par endroits}"
A3,A4,B1,,,"Précipitations, parfois verglaçantes {locVerglas|par endroits}, et sous forme de neige {locNeige|très localement}"
A3,A4,B2,,,"Averses, avec risque de grésil {locOrages|très localisé}, et passages neigeux {locNeige|par endroits}"
A3,A4,B3,,,"Averses, avec risque de grêle {locOrages|très localisé}, et passages neigeux {locNeige|par endroits}"
A3,A4,B4,,,"Orages avec grêle {locOrages|très localisés}, et averses, parfois neigeuses {locNeige|par endroits}"
A3,A4,B5,,,"Orages violents {locOrages|très localisés}, et averses, parfois neigeuses {locNeige|par endroits}"
A3,A5,B1,,,"Précipitations, parfois verglaçantes {locVerglas|par endroits}, et orages {locOrages|très localisés}"
A3,A5,B2,,,"Averses, risque de grésil, et orages {locOrages|très localisés}"
A3,A5,B3,,,"Averses, risque de grêle, et orages {locOrages|très localisés}"
A3,A5,B4,,,"Averses, et orages, avec risque de grêle {locOrages|très localisés}"
A3,A5,B5,,,"Averses, et orages, parfois violents {locOrages|par endroits}"
A3,B1,B2,,,"Précipitations, parfois verglaçantes {locVerglas|par endroits}, et averses de grésil {locOrages|très localisées}"
A3,B1,B3,,,"Précipitations, parfois verglaçantes {locVerglas|par endroits}, et averses de grêle {locOrages|très localisées}"
A3,B1,B4,,,"Précipitations, parfois verglaçantes {locVerglas|par endroits}, et orages avec grêle {locOrages|très localisés}"
A3,B1,B5,,,"Précipitations, parfois verglaçantes {locVerglas|par endroits}, et orages violents {locOrages|très localisés}"
A3,B2,B3,,,"Averses, avec risque de grésil ou de grêle {locOrages|très localisé}"
A3,B2,B4,,,"Averses, risque de grésil, et orages avec grêle {locOrages|très localisés}"
A3,B2,B5,,,"Averses, risque de grésil, et orages violents {locOrages|très localisés}"
A3,B3,B4,,,"Averses, et orages avec grêle {locOrages|très localisés}"
A3,B3,B5,,,"Averses, risque de grêle, et orages violents {locOrages|très localisés}"
A3,B4,B5,,,"Averses, et orages violents, avec risque de grêle {locOrages|très localisés}"
A4,A5,B1,,,"Orages {locOrages|très localisés}, précipitations verglaçantes {locVerglas|très localisées}, et averses de neige {locNeige|très localement}"
A4,A5,B2,,,"Orages {locOrages|très localisés}, risque de grésil, et averses de neige {locNeige|par endroits}"
A4,A5,B3,,,"Orages {locOrages|très localisés}, risque de grêle, et averses de neige {locNeige|par endroits}"
A4,A5,B4,,,"Orages {locOrages|très localisés}, risque de grêle, et averses de neige {locNeige|par endroits}"
A4,A5,B5,,,"Orages {locOrages|très localisés}, parfois violents, et averses de neige {locNeige|par endroits}"
A4,B1,B2,,,"Précipitations, parfois verglaçantes {locVerglas|par endroits} ou avec grésil {locOrages|très localisé}, et sous forme neigeuse {locNeige|très localement}"
A4,B1,B3,,,"Précipitations, parfois verglaçantes {locVerglas|par endroits} ou avec grêle {locOrages|très localisée}, et sous forme neigeuse {locNeige|très localement}"
A4,B1,B4,,,"Orages avec grêle {locOrages|très localisés}, précipitations verglaçantes {locVerglas|par endroits}, et passages neigeux {locNeige|très localement}"
A4,B1,B5,,,"Orages violents {locOrages|très localisés}, précipitations verglaçantes {locVerglas|par endroits}, et passages neigeux {locNeige|très localement}"
A4,B2,B3,,,"Averses, avec risque de grésil ou grêle {locOrages|très localisé}, et sous forme neigeuse {locNeige|par endroits}"
A4,B2,B4,,,"Giboulées orageuses {locOrages|très localisées}, et averses neigeuses {locNeige|par endroits}"
A4,B2,B5,,,"Violentes giboulées orageuses {locOrages|très localisées}, et averses neigeuses {locNeige|par endroits}"
A4,B3,B4,,,"Giboulées orageuses {locOrages|très localisées}, et averses neigeuses {locNeige|par endroits}"
A4,B3,B5,,,"Violentes giboulées orageuses {locOrages|très localisées}, et averses neigeuses {locNeige|par endroits}"
A4,B4,B5,,,"Violentes giboulées orageuses {locOrages|très localisées}, et averses neigeuses {locNeige|par endroits}"
A5,B1,B2,,,"Précipitations verglaçantes {locVerglas|très localisées}, et orages, avec risque de grésil {locOrages|par endroits}"
A5,B1,B3,,,"Précipitations verglaçantes {locVerglas|très localisées}, et orages, avec risque de grêle {locOrages|par endroits}"
A5,B1,B4,,,"Précipitations verglaçantes {locVerglas|très localisées}, et orages, avec risque de grêle {locOrages|par endroits}"
A5,B1,B5,,,"Précipitations verglaçantes {locVerglas|très localisées}, et orages, parfois violents {locOrages|par endroits}"
A5,B2,B3,,,Giboulées orageuses {locOrages|très localisées}
A5,B2,B4,,,"Giboulées orageuses, avec risque de grêle {locOrages|très localisées}"
A5,B2,B5,,,"Giboulées orageuses, parfois violentes {locOrages|très localisées}"
A5,B3,B4,,,"Orages, et averses avec grêle {locOrages|très localisés}"
A5,B3,B5,,,"Orages, parfois violents et avec grêle {locOrages|très localisés}"
A5,B4,B5,,,"Orages, parfois violents et avec grêle {locOrages|très localisés}"
B1,B2,B3,,,"Précipitations verglaçantes {locVerglas|très localisées}, et giboulées {locOrages|par endroits}"
B1,B2,B4,,,"Précipitations verglaçantes {locVerglas|très localisées}, averses de grésil, et orages de grêle {locOrages|par endroits}"
B1,B2,B5,,,"Précipitations verglaçantes {locVerglas|très localisées}, averses de grésil, et orages violents {locOrages|par endroits}"
B1,B3,B4,,,"Précipitations verglaçantes {locVerglas|très localisées}, averses et orages de grêle {locOrages|par endroits}"
B1,B3,B5,,,"Précipitations verglaçantes {locVerglas|très localisées}, averses de grêle, et orages violents {locOrages|par endroits}"
B1,B4,B5,,,"Précipitations verglaçantes {locVerglas|très localisées}, et orages violents avec grêle {locOrages|par endroits}"
B2,B3,B4,,,Orages avec grêle et grésil {locOrages|très localisés}
B2,B3,B5,,,"Orages, parfois violents et grêle {locOrages|très localisés}"
B2,B4,B5,,,"Orages, parfois violents et grêle {locOrages|très localisés}"
B3,B4,B5,,,"Orages, parfois violents avec grêle {locOrages|très localisés}"
A1,A2,A3,A4,,"Temps perturbé, précipitations, parfois neigeuses {locNeige|par endroits}"
A1,A2,A3,A5,,"Temps perturbé, orages {locOrages|très localisés}, précipitations, parfois neigeuses {locNeige|par endroits}"
A1,A2,A4,A5,,"Temps perturbé, orages {locOrages|très localisés}, précipitations, parfois neigeuses {locNeige|par endroits}"
A1,A3,A4,A5,,"Temps perturbé, orages {locOrages|très localisés}, précipitations, parfois neigeuses {locNeige|par endroits}"
A1,A3,B3,B4,,"Passages pluvieux, parfois orageux et avec risque de grêle {locOrages|très localisé}"
A2,A3,A4,A5,,"Temps perturbé, orages {locOrages|très localisés}, précipitations, parfois neigeuses {locNeige|par endroits}"
B1,B2,B3,B4,,"Précipitations verglaçantes {locVerglas|très localisées}, giboulées et orages avec grêle {locOrages|par endroits}"
B1,B2,B3,B5,,"Précipitations verglaçantes {locVerglas|très localisées}, giboulées et orages violents {locOrages|par endroits}"
B1,B2,B4,B5,,"Précipitations verglaçantes {locVerglas|très localisées}, giboulées et orages violents {locOrages|par endroits}"
B2,B3,B4,B5,,Orages violents avec grêle et grésil {locOrages|très localisés}
A1,A2,A3,A4,A5,"Temps perturbé avec orages {locOrages|très localisés}, et précipitations, parfois neigeuses {locNeige|par endroits}"
B1,B2,B3,B4,B5,"Précipitations verglaçantes {locVerglas|très localisées}, orages violents avec grêle et grésil {locOrages|par endroits}"
