time,lat,lon,depth,depth_class,mag,mag_class,place
2024-04-08 04:06:57.861,3.914,123.0208,523.183,Deep,4.0,Light,"265 km SSE of Tabiauan, Philippines"
2024-04-08 15:56:22.005,8.7738,126.4739,70.245,Intermediate,4.6,Light,"19 km E of Marihatag, Philippines"
2024-04-08 17:18:01.703,-2.9386,127.9159,40.803,Shallow,4.5,Light,"88 km NNW of Ambon, Indonesia"
2024-04-09 00:02:52.078,-1.6951,134.4237,6.66,Shallow,5.9,Moderate,"34 km SE of Ransiki, Indonesia"
2024-04-09 00:04:05.827,-1.585,134.4849,10.0,Shallow,5.5,Moderate,"35 km ESE of Ransiki, Indonesia"
2024-04-09 04:19:57.858,3.6003,126.8034,35.0,Shallow,4.3,Light,"246 km NNW of Tobelo, Indonesia"
2024-04-09 04:29:45.866,-1.5438,134.3702,10.0,Shallow,4.1,Light,"22 km E of Ransiki, Indonesia"
2024-04-09 05:14:10.481,-1.6306,134.5247,10.0,Shallow,4.8,Light,"41 km ESE of Ransiki, Indonesia"
2024-04-09 09:47:59.810,2.6982,127.0624,22.0,Shallow,6.4,Strong,"150 km NW of Tobelo, Indonesia"
2024-04-09 10:25:40.288,8.1692,126.3589,90.902,Intermediate,4.3,Light,"6 km SE of Bislig, Philippines"
2024-04-09 10:37:29.825,2.6721,127.0456,62.237,Shallow,4.4,Light,"149 km NW of Tobelo, Indonesia"
2024-04-09 11:10:11.436,-1.6572,134.5589,10.0,Shallow,4.2,Light,"46 km ESE of Ransiki, Indonesia"
2024-04-09 12:51:06.083,8.5001,126.9504,37.645,Shallow,4.4,Light,"68 km ENE of Barcelona, Philippines"
2024-04-09 15:26:20.308,-7.4877,128.0053,151.23,Intermediate,4.3,Light,"159 km NE of Lospalos, Timor Leste"
2024-04-09 17:15:50.168,2.6693,127.1736,58.325,Shallow,4.2,Light,"139 km NW of Tobelo, Indonesia"
2024-04-09 17:58:16.169,2.6953,127.1553,57.2,Shallow,4.5,Light,"143 km NW of Tobelo, Indonesia"
2024-04-09 19:44:56.753,-2.8482,129.3735,11.315,Shallow,4.6,Light,"67 km NE of Masohi, Indonesia"
2024-04-10 02:53:25.862,-7.5733,127.8762,157.928,Intermediate,4.2,Light,"142 km NE of Lospalos, Timor Leste"
2024-04-10 03:08:35.855,-1.7581,134.6269,10.0,Shallow,4.0,Light,"57 km ESE of Ransiki, Indonesia"
2024-04-10 06:30:44.303,2.5669,127.0058,68.101,Shallow,4.1,Light,"145 km NW of Tobelo, Indonesia"
2024-04-10 07:35:30.463,-6.4575,130.2499,138.289,Intermediate,4.4,Light,"291 km WSW of Tual, Indonesia"
2024-04-10 14:06:07.479,4.4196,126.8765,55.843,Shallow,4.6,Light,"190 km SE of Sarangani, Philippines"
2024-04-10 14:40:37.219,-6.0278,128.2173,395.557,Deep,4.1,Light,"257 km S of Ambon, Indonesia"
2024-04-11 02:07:50.073,2.7711,127.3046,50.168,Shallow,4.4,Light,"139 km NW of Tobelo, Indonesia"
2024-04-11 03:33:57.207,7.6449,126.1637,10.0,Shallow,5.2,Moderate,"5 km NE of Bantacan, Philippines"
2024-04-11 04:56:23.465,2.8434,125.3849,180.886,Intermediate,4.1,Light,"156 km NNE of Laikit, Laikit II (Dimembe), Indonesia"
2024-04-11 07:55:24.975,-3.3156,135.7961,10.668,Shallow,4.4,Light,"33 km E of Nabire, Indonesia"
2024-04-11 13:06:18.826,2.6875,127.3579,63.918,Shallow,4.6,Light,"128 km NW of Tobelo, Indonesia"
2024-04-11 15:50:21.361,-2.8826,129.401,15.272,Shallow,4.9,Light,"66 km NE of Masohi, Indonesia"
2024-04-11 17:34:06.488,3.6958,126.7665,45.378,Shallow,5.0,Moderate,"237 km SE of Sarangani, Philippines"
2024-04-11 23:05:43.552,0.7332,126.1592,37.285,Shallow,4.3,Light,"136 km W of Ternate, Indonesia"
2024-04-11 23:14:35.058,-5.8185,112.5136,9.714,Shallow,4.4,Light,"118 km N of Paciran, Indonesia"
2024-04-12 00:02:24.682,8.5262,122.9545,10.0,Shallow,4.5,Light,"11 km NW of Ponot, Philippines"
2024-04-12 10:32:49.631,-8.2856,119.5105,189.312,Intermediate,4.2,Light,"33 km N of Komodo, Indonesia"
2024-04-12 18:38:45.738,4.8148,125.7359,152.613,Intermediate,4.1,Light,"71 km SSE of Sarangani, Philippines"
2024-04-13 00:24:25.547,-2.6165,129.4541,10.0,Shallow,4.4,Light,"92 km NE of Masohi, Indonesia"
2024-04-13 06:26:35.031,2.226,126.6873,38.856,Shallow,5.2,Moderate,"157 km WNW of Tobelo, Indonesia"
2024-04-13 10:39:55.523,-7.6314,119.4519,267.269,Intermediate,4.0,Light,"106 km N of Komodo, Indonesia"
2024-04-13 15:50:17.782,1.2373,126.175,51.842,Shallow,4.6,Light,"118 km E of Bitung, Indonesia"
2024-04-13 16:01:32.448,1.36,126.2914,25.758,Shallow,4.2,Light,"129 km E of Bitung, Indonesia"
2024-04-13 16:40:55.412,2.1044,126.6086,39.341,Shallow,5.0,Moderate,"161 km WNW of Tobelo, Indonesia"
2024-04-13 17:07:55.636,2.1003,126.6927,47.568,Shallow,4.2,Light,"152 km WNW of Tobelo, Indonesia"
2024-04-13 17:19:59.751,-2.9665,129.2437,15.431,Shallow,4.3,Light,"47 km NE of Masohi, Indonesia"
2024-04-13 17:46:59.392,2.4779,126.821,38.551,Shallow,4.5,Light,"156 km WNW of Tobelo, Indonesia"
2024-04-13 18:34:54.206,8.6018,126.3316,67.688,Shallow,4.3,Light,"12 km NE of Gamut, Philippines"
2024-04-14 12:31:42.915,-3.6244,128.4471,8.861,Shallow,4.4,Light,"30 km ENE of Ambon, Indonesia"
2024-04-14 12:37:24.032,7.4806,126.4516,8.147,Shallow,4.3,Light,"9 km SSW of Batiano, Philippines"
2024-04-14 15:06:56.452,0.517,126.6418,64.77,Shallow,4.2,Light,"88 km WSW of Ternate, Indonesia"
2024-04-14 21:05:59.241,-7.5578,127.5419,137.47,Intermediate,4.9,Light,"122 km NNE of Lospalos, Timor Leste"
2024-04-15 04:55:45.542,-6.1403,128.7146,331.782,Deep,4.0,Light,"276 km SSE of Ambon, Indonesia"
2024-04-15 08:17:38.027,8.3827,126.8801,35.0,Shallow,4.3,Light,"54 km ENE of Barcelona, Philippines"
2024-04-15 08:31:02.252,-7.0967,129.2463,147.232,Intermediate,4.3,Light,"293 km ENE of Lospalos, Timor Leste"
2024-04-15 09:34:32.104,8.3867,127.1621,10.0,Shallow,4.3,Light,"84 km ENE of Barcelona, Philippines"
2024-04-15 11:11:40.956,5.4929,123.8981,506.363,Deep,4.2,Light,"85 km SSW of Palimbang, Philippines"
2024-04-15 18:27:13.849,-6.8856,128.8509,12.999,Shallow,4.3,Light,"272 km NE of Lospalos, Timor Leste"
2024-04-16 00:53:39.211,9.8282,126.1635,21.442,Shallow,4.5,Light,"8 km ESE of Pilar, Philippines"
2024-04-16 01:44:26.845,9.0484,126.9732,10.0,Shallow,4.1,Light,"74 km ENE of Aras-asan, Philippines"
2024-04-16 03:07:14.850,-7.0497,124.9542,503.626,Deep,4.9,Light,"174 km N of Maubara, Timor Leste"
2024-04-16 03:14:02.801,4.9534,127.9876,10.0,Shallow,4.3,Light,"253 km SE of Pondaguitan, Philippines"
2024-04-16 16:06:15.536,9.6873,126.2537,51.666,Shallow,5.0,Moderate,"17 km ESE of Union, Philippines"
2024-04-16 16:09:58.784,-4.3516,134.9017,10.0,Shallow,4.4,Light,"128 km SSW of Nabire, Indonesia"
2024-04-16 19:20:46.518,-6.9019,129.7245,161.924,Intermediate,4.1,Light,Banda Sea
2024-04-17 03:55:39.257,-1.5885,134.541,10.0,Shallow,4.7,Light,"42 km ESE of Ransiki, Indonesia"
2024-04-17 04:52:21.710,1.4816,128.5874,10.0,Shallow,4.2,Light,"69 km ESE of Tobelo, Indonesia"
2024-04-17 08:15:05.225,-5.7846,112.3528,10.0,Shallow,4.6,Light,"120 km N of Paciran, Indonesia"
2024-04-17 15:26:09.340,-6.4865,131.5403,58.664,Shallow,4.3,Light,"164 km SW of Tual, Indonesia"
2024-04-17 20:34:36.649,1.8221,124.3862,277.579,Intermediate,4.1,Light,"63 km NW of Manado, Indonesia"
2024-04-17 21:15:56.548,2.8385,125.7219,145.692,Intermediate,4.4,Light,"168 km NNE of Bitung, Indonesia"
2024-04-19 06:02:04.721,1.5234,124.7945,208.64,Intermediate,4.2,Light,"7 km NW of Manado, Indonesia"
2024-04-19 08:52:21.945,2.6343,122.5496,486.772,Deep,4.0,Light,"238 km NNW of Gorontalo, Indonesia"
2024-04-19 11:05:00.062,8.0631,126.7402,79.657,Intermediate,4.4,Light,"33 km ENE of Santa Maria, Philippines"
2024-04-19 18:40:01.086,8.4178,127.1695,12.198,Shallow,4.4,Light,"85 km ENE of Barcelona, Philippines"
2024-04-19 20:38:21.790,-9.2093,110.312,41.513,Shallow,4.4,Light,"139 km S of Pundong, Indonesia"
2024-04-20 00:39:01.038,4.8238,126.8118,56.351,Shallow,4.4,Light,"162 km ESE of Sarangani, Philippines"
2024-04-20 02:22:11.229,7.8564,127.0993,10.0,Shallow,4.9,Light,"63 km ENE of Kinablangan, Philippines"
2024-04-20 04:39:17.785,-4.576,129.3802,191.961,Intermediate,4.4,Light,"145 km SSE of Amahai, Indonesia"
2024-04-20 05:39:17.677,7.9161,126.5453,91.271,Intermediate,4.4,Light,"13 km SE of Santa Maria, Philippines"
2024-04-20 09:29:51.325,-7.3181,128.8936,139.067,Intermediate,4.1,Light,"247 km ENE of Lospalos, Timor Leste"
2024-04-20 21:30:47.071,-6.4294,128.373,286.092,Intermediate,4.5,Light,"276 km NNE of Lospalos, Timor Leste"
2024-04-21 07:42:16.769,-6.1851,128.6835,322.85,Deep,4.2,Light,"280 km SSE of Ambon, Indonesia"
2024-04-21 09:31:16.668,4.1216,122.9749,550.61,Deep,4.4,Light,"242 km SSE of Tabiauan, Philippines"
2024-04-22 03:03:11.561,1.2138,126.9155,10.0,Shallow,4.8,Light,"70 km NW of Ternate, Indonesia"
2024-04-22 05:28:57.770,-6.0553,127.7193,386.013,Deep,4.0,Light,"265 km S of Ambon, Indonesia"
2024-04-22 05:34:12.829,-6.4631,130.7692,94.189,Intermediate,4.6,Light,"238 km WSW of Tual, Indonesia"
2024-04-22 09:40:06.477,-2.887,139.2289,46.928,Shallow,4.3,Light,"159 km WSW of Abepura, Indonesia"
2024-04-22 10:32:50.566,4.1059,123.1329,10.0,Shallow,4.6,Light,"253 km SSE of Tabiauan, Philippines"
2024-04-22 11:10:48.733,-8.9573,111.2888,54.28,Shallow,5.1,Moderate,"107 km SSW of Trenggalek, Indonesia"
2024-04-22 11:11:33.022,-8.8902,111.2844,35.0,Shallow,5.3,Moderate,"101 km SSW of Trenggalek, Indonesia"
2024-04-22 11:18:47.723,0.7313,123.8229,265.51,Intermediate,4.7,Light,"74 km WNW of Modisi, Indonesia"
2024-04-22 17:17:22.805,-7.5957,117.37,300.953,Deep,4.0,Light,"91 km N of Pototano, Indonesia"
2024-04-22 22:11:40.236,-7.6091,127.57,156.468,Intermediate,4.5,Light,"118 km NNE of Lospalos, Timor Leste"
2024-04-22 23:21:13.049,8.3119,126.5268,83.526,Intermediate,4.5,Light,"19 km NNE of Barcelona, Philippines"
2024-04-23 01:02:10.738,-7.7227,128.5818,70.906,Intermediate,4.3,Light,"195 km ENE of Lospalos, Timor Leste"
2024-04-23 05:56:32.751,-6.1009,127.5448,401.25,Deep,4.5,Light,"274 km NNE of Lospalos, Timor Leste"
2024-04-24 01:16:12.397,-7.1994,129.3958,150.932,Intermediate,4.0,Light,"Kepulauan Babar, Indonesia"
2024-04-24 01:59:19.578,7.8198,127.1766,10.0,Shallow,4.4,Light,"70 km ENE of Kinablangan, Philippines"
2024-04-24 02:04:15.428,7.7683,127.1559,10.0,Shallow,4.7,Light,"67 km E of Kinablangan, Philippines"
2024-04-24 03:23:58.363,-4.2562,136.9335,10.0,Shallow,4.0,Light,"187 km ESE of Nabire, Indonesia"
2024-04-24 08:59:15.763,-5.804,130.9182,75.327,Intermediate,4.3,Light,"204 km W of Tual, Indonesia"
2024-04-24 09:24:03.687,4.4207,126.4853,79.144,Intermediate,4.3,Light,"156 km SE of Sarangani, Philippines"
2024-04-24 12:30:36.674,-0.0101,124.1408,86.476,Intermediate,4.3,Light,"60 km SSW of Modisi, Indonesia"
2024-04-24 17:01:01.199,0.1939,122.5476,165.994,Intermediate,4.8,Light,"68 km WSW of Gorontalo, Indonesia"
2024-04-24 21:17:46.665,5.3675,123.7772,518.086,Deep,4.1,Light,"103 km SSW of Palimbang, Philippines"
2024-04-24 21:46:03.082,-7.1303,129.733,136.677,Intermediate,4.1,Light,"Kepulauan Babar, Indonesia"
2024-04-25 04:20:15.583,7.7252,127.1182,10.0,Shallow,5.0,Moderate,"62 km E of Kinablangan, Philippines"
2024-04-25 08:54:50.866,-3.4578,128.3996,44.964,Shallow,4.6,Light,"35 km NE of Ambon, Indonesia"
2024-04-25 15:37:39.563,7.4391,127.2066,10.0,Shallow,4.4,Light,"68 km E of Baculin, Philippines"
2024-04-25 21:07:34.885,-6.1353,130.0059,200.462,Intermediate,4.4,Light,Banda Sea
2024-04-26 07:46:17.621,-7.1998,124.9413,519.389,Deep,4.4,Light,"158 km N of Maubara, Timor Leste"
2024-04-26 14:47:45.265,-2.0433,127.8296,10.0,Shallow,4.5,Light,"161 km SSE of Labuha, Indonesia"
2024-04-26 15:21:34.781,1.4676,122.2348,37.604,Shallow,4.7,Light,"138 km NW of Gorontalo, Indonesia"
2024-04-27 05:07:08.359,0.5368,122.3026,111.821,Intermediate,4.6,Light,"84 km W of Gorontalo, Indonesia"
2024-04-27 06:36:59.560,0.7339,126.0794,45.773,Shallow,4.3,Light,"131 km SE of Bitung, Indonesia"
2024-04-27 07:40:24.105,-0.7442,123.0469,9.779,Shallow,4.1,Light,"36 km NE of Luwuk, Indonesia"
2024-04-27 10:46:32.010,-6.3715,130.1414,166.953,Intermediate,4.9,Light,Banda Sea
2024-04-27 11:34:18.293,8.5391,126.4283,66.531,Shallow,4.7,Light,"20 km E of Gamut, Philippines"
2024-04-27 17:58:08.296,8.4684,126.7783,45.231,Shallow,4.7,Light,"50 km ENE of Hinatuan, Philippines"
2024-04-27 20:59:34.939,8.6468,126.5394,49.453,Shallow,4.9,Light,"31 km ESE of Marihatag, Philippines"
2024-04-27 22:05:26.698,8.6422,126.6681,35.337,Shallow,4.6,Light,"44 km ESE of Marihatag, Philippines"
2024-04-27 23:35:53.985,3.5986,126.5911,55.518,Shallow,4.4,Light,"235 km SSE of Sarangani, Philippines"
2024-04-28 05:37:19.796,4.1589,125.4725,97.454,Intermediate,4.4,Light,"137 km S of Sarangani, Philippines"
2024-04-28 22:41:39.761,-3.4035,126.9545,10.002,Shallow,4.5,Light,"140 km WNW of Ambon, Indonesia"
2024-04-29 03:03:48.945,1.8969,126.5866,47.798,Shallow,4.3,Light,"151 km NW of Ternate, Indonesia"
2024-04-29 05:59:12.432,6.1757,126.7,9.56,Shallow,4.4,Light,"61 km ESE of Pondaguitan, Philippines"
2024-04-29 07:36:56.813,-6.6481,132.3736,10.0,Shallow,4.2,Light,"120 km SSW of Tual, Indonesia"
2024-04-29 08:59:13.272,-6.9593,129.8215,128.559,Intermediate,4.3,Light,Banda Sea
2024-04-29 11:11:49.870,-3.0795,127.6916,35.0,Shallow,4.4,Light,"87 km NW of Ambon, Indonesia"
2024-04-29 14:11:19.731,8.9312,126.1518,73.279,Intermediate,4.5,Light,"8 km SSW of Gamut, Philippines"
2024-04-29 15:59:22.825,8.6702,126.6202,41.917,Shallow,4.9,Light,"38 km ESE of Marihatag, Philippines"
2024-04-29 22:24:17.950,5.1549,125.9794,84.307,Intermediate,4.4,Light,"63 km ESE of Sarangani, Philippines"
2024-04-29 22:40:59.454,2.6502,127.17,43.321,Shallow,4.4,Light,"138 km NW of Tobelo, Indonesia"
2024-04-30 09:20:44.342,5.3935,126.587,10.0,Shallow,4.2,Light,"116 km SSE of Pondaguitan, Philippines"
2024-04-30 13:52:40.877,2.2997,126.767,20.048,Shallow,5.3,Moderate,"151 km WNW of Tobelo, Indonesia"
2024-04-30 20:03:47.201,5.8512,126.7129,121.746,Intermediate,4.4,Light,"81 km SE of Pondaguitan, Philippines"
2024-05-01 02:23:35.740,-7.1005,129.3481,135.674,Intermediate,4.6,Light,"Kepulauan Babar, Indonesia"
2024-05-01 04:00:50.246,-6.0703,130.518,134.861,Intermediate,4.4,Light,"252 km W of Tual, Indonesia"
2024-05-01 16:37:34.036,6.2664,127.4059,10.0,Shallow,4.2,Light,"136 km E of Pondaguitan, Philippines"
2024-05-01 18:45:47.020,-7.1223,129.1285,172.334,Intermediate,4.5,Light,"281 km ENE of Lospalos, Timor Leste"
2024-05-02 02:32:19.887,-1.0753,136.8896,10.0,Shallow,4.3,Light,"90 km E of Biak, Indonesia"
2024-05-02 03:40:35.189,1.3302,128.0641,109.165,Intermediate,4.6,Light,"44 km S of Tobelo, Indonesia"
2024-05-02 11:59:04.103,-2.9404,126.8092,10.0,Shallow,4.9,Light,"134 km SE of Sanana, Indonesia"
2024-05-02 13:06:20.564,-6.8386,110.7528,248.621,Intermediate,4.2,Light,"5 km SE of Welahan, Indonesia"
2024-05-03 04:38:02.660,9.0328,122.4978,10.0,Shallow,4.6,Light,"44 km SSW of Basay, Philippines"
2024-05-03 11:35:25.651,0.0058,127.2245,9.85,Shallow,4.3,Light,"75 km NNW of Labuha, Indonesia"
2024-05-03 16:11:40.627,-7.0959,129.2344,140.0,Intermediate,4.1,Light,"292 km ENE of Lospalos, Timor Leste"
2024-05-04 04:02:52.601,-9.3686,118.9147,88.056,Intermediate,4.8,Light,"36 km W of Tambolaka, Indonesia"
2024-05-04 06:38:17.506,-3.691,131.3583,10.0,Shallow,4.7,Light,"134 km SW of Fakfak, Indonesia"
2024-05-04 10:14:48.239,0.2887,123.789,204.324,Intermediate,4.5,Light,"74 km WSW of Modisi, Indonesia"
2024-05-05 02:12:13.160,6.4617,126.6389,124.989,Intermediate,4.5,Light,"52 km ENE of Pondaguitan, Philippines"
2024-05-05 06:48:04.559,-3.2789,139.8687,41.596,Shallow,4.2,Light,"113 km SW of Abepura, Indonesia"
2024-05-05 10:39:52.590,-3.1731,130.7625,10.0,Shallow,4.9,Light,"172 km W of Fakfak, Indonesia"
2024-05-05 11:41:37.754,-4.9366,133.6822,10.0,Shallow,4.3,Light,"128 km NE of Tual, Indonesia"
2024-05-05 18:33:11.021,-3.3167,130.9618,16.0,Shallow,6.1,Strong,"154 km WSW of Fakfak, Indonesia"
2024-05-05 20:37:11.921,-3.3053,130.9364,10.0,Shallow,5.5,Moderate,"157 km WSW of Fakfak, Indonesia"
2024-05-06 01:03:52.751,-3.4156,131.0652,10.0,Shallow,4.6,Light,"147 km WSW of Fakfak, Indonesia"
2024-05-06 01:21:06.438,-3.3818,131.0706,10.0,Shallow,4.0,Light,"145 km WSW of Fakfak, Indonesia"
2024-05-06 01:45:29.172,-6.2899,130.3279,110.712,Intermediate,4.4,Light,"278 km WSW of Tual, Indonesia"
2024-05-06 02:02:00.136,2.4434,128.4389,232.048,Intermediate,4.0,Light,"92 km NNE of Tobelo, Indonesia"
2024-05-06 05:01:52.545,-3.6081,127.6341,72.31,Intermediate,4.3,Light,"61 km W of Ambon, Indonesia"
2024-05-06 05:10:52.873,-3.2428,131.0326,10.0,Shallow,4.5,Light,"145 km WSW of Fakfak, Indonesia"
2024-05-06 12:12:33.670,-5.3546,134.08,10.0,Shallow,4.3,Light,"150 km ENE of Tual, Indonesia"
2024-05-06 20:04:16.016,-7.404,128.5122,152.504,Intermediate,4.8,Light,"207 km NE of Lospalos, Timor Leste"
2024-05-06 21:18:41.336,5.7336,127.6058,8.324,Shallow,4.4,Light,"172 km ESE of Pondaguitan, Philippines"
2024-05-06 23:33:42.013,-1.0587,120.5697,10.0,Shallow,4.5,Light,"42 km NNW of Poso, Indonesia"
2024-05-07 01:02:04.710,-6.6524,127.3912,365.024,Deep,4.2,Light,"211 km NNE of Lospalos, Timor Leste"
2024-05-07 03:35:02.171,-8.4503,111.1264,95.412,Intermediate,4.6,Light,"62 km S of Jatiroto, Indonesia"
2024-05-07 12:37:07.635,-7.4172,128.7221,148.604,Intermediate,4.2,Light,"225 km ENE of Lospalos, Timor Leste"
2024-05-07 13:12:56.228,5.729,124.6392,50.41,Shallow,5.0,Moderate,"25 km SSW of Maan, Philippines"
2024-05-07 22:09:56.125,-9.1457,115.8631,103.998,Intermediate,4.7,Light,"51 km SSW of Lembar, Indonesia"
2024-05-07 23:38:00.593,1.817,126.5267,35.375,Shallow,4.3,Light,"148 km NW of Ternate, Indonesia"
2024-05-08 03:16:44.136,1.4685,122.91,31.536,Shallow,4.2,Light,"104 km N of Gorontalo, Indonesia"
2024-05-08 05:46:12.633,-7.5658,128.4219,134.684,Intermediate,4.4,Light,"189 km NE of Lospalos, Timor Leste"
2024-05-09 13:14:42.796,-3.6385,131.1235,10.0,Shallow,4.4,Light,"152 km WSW of Fakfak, Indonesia"
2024-05-10 08:08:54.440,8.7467,126.152,88.163,Intermediate,4.5,Light,"7 km WNW of Salvacion, Philippines"
2024-05-10 17:17:02.644,-6.7993,127.5269,313.02,Deep,4.4,Light,"199 km NNE of Lospalos, Timor Leste"
2024-05-10 17:45:50.104,-7.1153,129.4163,117.888,Intermediate,4.5,Light,"Kepulauan Babar, Indonesia"
2024-05-10 18:39:45.160,8.439,126.6372,65.54,Shallow,4.2,Light,"34 km ENE of Hinatuan, Philippines"
2024-05-10 19:34:39.589,-8.963,113.0701,73.282,Intermediate,4.8,Light,"81 km SSW of Kencong, Indonesia"
2024-05-11 03:02:16.444,1.1007,126.8344,80.751,Intermediate,4.9,Light,"70 km WNW of Ternate, Indonesia"
2024-05-11 10:55:33.408,4.5869,127.4919,52.357,Shallow,4.1,Light,"242 km ESE of Sarangani, Philippines"
2024-05-11 20:52:56.986,-7.4795,127.9611,150.948,Intermediate,4.3,Light,"156 km NE of Lospalos, Timor Leste"
2024-05-11 23:34:07.333,-6.8974,128.2888,289.404,Intermediate,4.3,Light,"229 km NE of Lospalos, Timor Leste"
2024-05-12 14:33:05.214,-5.8202,112.4955,10.0,Shallow,4.2,Light,"117 km N of Paciran, Indonesia"
2024-05-13 00:28:13.427,0.9271,123.8264,274.091,Intermediate,5.3,Moderate,"85 km NW of Modisi, Indonesia"
2024-05-13 06:42:29.481,-5.801,112.5206,10.0,Shallow,4.8,Light,"120 km N of Paciran, Indonesia"
2024-05-13 10:28:35.871,6.7651,127.0523,10.0,Shallow,4.5,Light,"73 km ESE of San Ignacio, Philippines"
